cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status
CURRENT_SP500_REFERENCE_503,CSGP,0001057352,CSGP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CSX,0000277948,CSX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CTAS,0000723254,CTAS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CTSH,0001058290,CTSH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CTVA,0001755672,CTVA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CVNA,0001690820,CVNA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CVS,0000064803,CVS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,CVX,0000093410,CVX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,D,0000715957,D,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DAL,0000027904,DAL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DASH,0001792789,DASH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DD,0001666700,DD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DDOG,0001561550,DDOG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DE,0000315189,DE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DECK,0000910521,DECK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DELL,0001571996,DELL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DG,0000029534,DG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DGX,0001022079,DGX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DHI,0000882184,DHI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DHR,0000313616,DHR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DIS,0001744489,DIS,2021-06-15,2026-06-30,122,122,1.0,122,1.0,PRICE_UNIVERSE_CIK_PERIODS,TIME_VALID_CIK_VERIFIED
CURRENT_SP500_REFERENCE_503,DLR,0001297996,DLR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DLTR,0000935703,DLTR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DOC,0000765880,DOC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DOV,0000029905,DOV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DOW,0001751788,DOW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DPZ,0001286681,DPZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DRI,0000940944,DRI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DTE,0000936340,DTE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DUK,0001326160,DUK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DVA,0000927066,DVA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DVN,0001090012,DVN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,DXCM,0001093557,DXCM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EA,0000712515,EA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EBAY,0001065088,EBAY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ECHO,0001415404,ECHO,2021-06-15,2026-06-30,12,122,0.09836065573770492,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ECL,0000031462,ECL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ED,0001047862,ED,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EFX,0000033185,EFX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EG,0001095073,EG,2023-07-14,2026-06-30,72,122,0.5901639344262295,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EIX,0000827052,EIX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EL,0001001250,EL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ELV,0001156039,ELV,2022-06-30,2026-06-30,97,122,0.7950819672131147,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EME,0000105634,EME,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EMR,0000032604,EMR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EOG,0000821189,EOG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EQIX,0001101239,EQIX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EQR,0000906107,EQR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EQT,0000033213,EQT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ERIE,0000922621,ERIE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ES,0000072741,ES,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ESS,0000920522,ESS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ETN,0001551182,ETN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ETR,0000065984,ETR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EVRG,0001711269,EVRG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EW,0001099800,EW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EXC,0001109357,EXC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EXE,0000895126,EXE,2024-10-15,2026-06-30,42,122,0.3442622950819672,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EXPD,0000746515,EXPD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EXPE,0001324424,EXPE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,EXR,0001289490,EXR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,F,0000037996,F,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FANG,0001539838,FANG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FAST,0000815556,FAST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FCX,0000831259,FCX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FDS,0001013237,FDS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FDX,0001048911,FDX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FDXF,0002082247,FDXF,2026-06-15,2026-06-30,2,122,0.01639344262295082,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FE,0001031296,FE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FFIV,0001048695,FFIV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FICO,0000814547,FICO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FIS,0001136893,FIS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FISV,0000798354,FISV,2021-06-15,2026-06-30,64,122,0.5245901639344263,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FITB,0000035527,FITB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FIX,0001035983,FIX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FLEX,0000866374,FLEX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FOX,0001754301,FOX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FOXA,0001754301,FOXA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FRT,0000034903,FRT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FSLR,0001274494,FSLR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FTNT,0001262039,FTNT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,FTV,0001659166,FTV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GD,0000040533,GD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GDDY,0001609711,GDDY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GE,0000040545,GE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GEHC,0001932393,GEHC,2023-01-13,2026-06-30,84,122,0.6885245901639344,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GEN,0000849399,GEN,2022-11-15,2026-06-30,88,122,0.7213114754098361,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GEV,0001996810,GEV,2024-04-15,2026-06-30,54,122,0.4426229508196721,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GILD,0000882095,GILD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GIS,0000040704,GIS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GL,0000320335,GL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GLW,0000024741,GLW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GM,0001467858,GM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GNRC,0001474735,GNRC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GOOG,0001652044,GOOG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GOOGL,0001652044,GOOGL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GPC,0000040987,GPC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GPN,0001123360,GPN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GRMN,0001121788,GRMN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GS,0000886982,GS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,GWW,0000277135,GWW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HAL,0000045012,HAL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HAS,0000046080,HAS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HBAN,0000049196,HBAN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HCA,0000860730,HCA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HD,0000354950,HD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HIG,0000874766,HIG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HII,0001501585,HII,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HLT,0001585689,HLT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HON,0000773840,HON,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HONA,0002089271,HONA,2026-06-30,2026-06-30,1,122,0.00819672131147541,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HOOD,0001783879,HOOD,2021-08-13,2026-06-30,118,122,0.9672131147540983,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HPE,0001645590,HPE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HPQ,0000047217,HPQ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HRL,0000048465,HRL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HSIC,0001000228,HSIC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HST,0001070750,HST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HSY,0000047111,HSY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HUBB,0000048898,HUBB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HUM,0000049071,HUM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,HWM,0000004281,HWM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IBKR,0001381197,IBKR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IBM,0000051143,IBM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ICE,0001571949,ICE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IDXX,0000874716,IDXX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IEX,0000832101,IEX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IFF,0000051253,IFF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,INCY,0000879169,INCY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,INTC,0000050863,INTC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,INTU,0000896878,INTU,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,INVH,0001687229,INVH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IP,0000051434,IP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IQV,0001478242,IQV,2021-06-15,2026-06-30,122,122,1.0,122,1.0,VERIFIED_TICKER_ALIAS_LEDGER,TIME_VALID_CIK_VERIFIED
CURRENT_SP500_REFERENCE_503,IR,0001699150,IR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IRM,0001020569,IRM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ISRG,0001035267,ISRG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IT,0000749251,IT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ITW,0000049826,ITW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,IVZ,0000914208,IVZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,J,0000052988,J,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
