event_id,cik,canonical_symbol_at_filing,identity_status,accession_number,form,filing_date,accepted_at,matched_items,filing_index_url,primary_document_url
SEC8K-0001299933-16-002755,0000040704,,UNMAPPED,0001299933-16-002755,8-K,2016-07-21,2016-07-21T12:44:50.000Z,2.05,https://www.sec.gov/Archives/edgar/data/40704/000129993316002755/0001299933-16-002755-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993316002755/htm_53820.htm
SEC8K-0001031296-16-000095,0001031296,,UNMAPPED,0001031296-16-000095,8-K,2016-07-22,2016-07-22T12:09:31.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/1031296/000103129616000095/0001031296-16-000095-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129616000095/a8-kdated07192016.htm
SEC8K-0001171843-16-011295,0000008670,,UNMAPPED,0001171843-16-011295,8-K,2016-07-28,2016-07-28T11:00:26.000Z,2.05,https://www.sec.gov/Archives/edgar/data/8670/000117184316011295/0001171843-16-011295-index.html,https://www.sec.gov/Archives/edgar/data/8670/000117184316011295/f8k_072816.htm
SEC8K-0001193125-16-684126,0000858877,,UNMAPPED,0001193125-16-684126,8-K,2016-08-17,2016-08-17T20:11:33.000Z,2.05,https://www.sec.gov/Archives/edgar/data/858877/000119312516684126/0001193125-16-684126-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312516684126/d410923d8k.htm
SEC8K-0001104659-16-142094,0000217346,,UNMAPPED,0001104659-16-142094,8-K,2016-08-30,2016-08-30T20:02:20.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/217346/000110465916142094/0001104659-16-142094-index.html,https://www.sec.gov/Archives/edgar/data/217346/000110465916142094/a16-17707_18k.htm
SEC8K-0001521332-16-000119,0001521332,,UNMAPPED,0001521332-16-000119,8-K,2016-08-31,2016-08-31T20:04:39.000Z,2.04,https://www.sec.gov/Archives/edgar/data/1521332/000152133216000119/0001521332-16-000119-index.html,https://www.sec.gov/Archives/edgar/data/1521332/000152133216000119/a8-k2023notesredemption.htm
SEC8K-0001193125-16-707902,0000035527,,UNMAPPED,0001193125-16-707902,8-K,2016-09-13,2016-09-13T10:30:36.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/35527/000119312516707902/0001193125-16-707902-index.html,https://www.sec.gov/Archives/edgar/data/35527/000119312516707902/d249679d8k.htm
SEC8K-0001193125-16-713972,0000877212,,UNMAPPED,0001193125-16-713972,8-K,2016-09-20,2016-09-20T10:08:02.000Z,2.06,https://www.sec.gov/Archives/edgar/data/877212/000119312516713972/0001193125-16-713972-index.html,https://www.sec.gov/Archives/edgar/data/877212/000119312516713972/d262284d8k.htm
SEC8K-0001193125-16-715958,0000898293,,UNMAPPED,0001193125-16-715958,8-K,2016-09-21,2016-09-21T20:11:32.000Z,2.05,https://www.sec.gov/Archives/edgar/data/898293/000119312516715958/0001193125-16-715958-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312516715958/d248729d8k.htm
SEC8K-0001193125-16-718442,0001097864,,UNMAPPED,0001193125-16-718442,8-K,2016-09-23,2016-09-23T20:21:02.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1097864/000119312516718442/0001193125-16-718442-index.html,https://www.sec.gov/Archives/edgar/data/1097864/000119312516718442/d174351d8k.htm
SEC8K-0000086521-16-000132,0001032208,,UNMAPPED,0000086521-16-000132,8-K,2016-09-30,2016-09-30T00:22:43.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000132/0000086521-16-000132-index.html,https://www.sec.gov/Archives/edgar/data/1032208/000008652116000132/sre8k09292016.htm
SEC8K-0001193125-16-731087,0000788784,,UNMAPPED,0001193125-16-731087,8-K,2016-10-05,2016-10-05T12:31:05.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/788784/000119312516731087/0001193125-16-731087-index.html,https://www.sec.gov/Archives/edgar/data/788784/000119312516731087/d253089d8k.htm
SEC8K-0001193125-16-731756,0000707549,,UNMAPPED,0001193125-16-731756,8-K,2016-10-06,2016-10-05T23:01:02.000Z,2.04,https://www.sec.gov/Archives/edgar/data/707549/000119312516731756/0001193125-16-731756-index.html,https://www.sec.gov/Archives/edgar/data/707549/000119312516731756/d271204d8k.htm
SEC8K-0001104659-16-149114,0000077476,,UNMAPPED,0001104659-16-149114,8-K,2016-10-06,2016-10-06T20:30:52.000Z,2.04,https://www.sec.gov/Archives/edgar/data/77476/000110465916149114/0001104659-16-149114-index.html,https://www.sec.gov/Archives/edgar/data/77476/000110465916149114/a16-18482_58k.htm
SEC8K-0001326160-16-000401,0001326160,,UNMAPPED,0001326160-16-000401,8-K,2016-10-13,2016-10-13T10:56:33.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/1326160/000132616016000401/0001326160-16-000401-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000132616016000401/a10-12x16final8xk.htm
SEC8K-0001104659-16-150081,0000047217,,UNMAPPED,0001104659-16-150081,8-K,2016-10-13,2016-10-13T20:34:56.000Z,2.05,https://www.sec.gov/Archives/edgar/data/47217/000110465916150081/0001104659-16-150081-index.html,https://www.sec.gov/Archives/edgar/data/47217/000110465916150081/a16-19790_18k.htm
SEC8K-0000875320-16-000098,0000875320,,UNMAPPED,0000875320-16-000098,8-K,2016-10-17,2016-10-17T12:39:25.000Z,2.04,https://www.sec.gov/Archives/edgar/data/875320/000087532016000098/0000875320-16-000098-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532016000098/a8-kbankofamericacreditagr.htm
SEC8K-0001104659-16-151034,0000217346,,UNMAPPED,0001104659-16-151034,8-K,2016-10-20,2016-10-20T10:40:13.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/217346/000110465916151034/0001104659-16-151034-index.html,https://www.sec.gov/Archives/edgar/data/217346/000110465916151034/a16-20196_18k.htm
SEC8K-0001193125-16-755300,0000877212,,UNMAPPED,0001193125-16-755300,8-K,2016-11-01,2016-11-01T20:03:02.000Z,4.02,https://www.sec.gov/Archives/edgar/data/877212/000119312516755300/0001193125-16-755300-index.html,https://www.sec.gov/Archives/edgar/data/877212/000119312516755300/d284671d8k.htm
SEC8K-0001193125-16-758809,0001002047,,UNMAPPED,0001193125-16-758809,8-K,2016-11-03,2016-11-03T20:03:55.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1002047/000119312516758809/0001193125-16-758809-index.html,https://www.sec.gov/Archives/edgar/data/1002047/000119312516758809/d286342d8k.htm
SEC8K-0001274494-16-000103,0001274494,,UNMAPPED,0001274494-16-000103,8-K,2016-11-16,2016-11-16T21:08:06.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000103/0001274494-16-000103-index.html,https://www.sec.gov/Archives/edgar/data/1274494/000127449416000103/a8-kseries6andupdatedguida.htm
SEC8K-0001299933-16-003269,0000040704,,UNMAPPED,0001299933-16-003269,8-K,2016-12-05,2016-12-05T15:04:35.000Z,2.05,https://www.sec.gov/Archives/edgar/data/40704/000129993316003269/0001299933-16-003269-index.html,https://www.sec.gov/Archives/edgar/data/40704/000129993316003269/htm_54337.htm
SEC8K-0001193125-16-785958,0000087347,,UNMAPPED,0001193125-16-785958,8-K,2016-12-06,2016-12-06T17:16:32.000Z,2.06,https://www.sec.gov/Archives/edgar/data/87347/000119312516785958/0001193125-16-785958-index.html,https://www.sec.gov/Archives/edgar/data/87347/000119312516785958/d287232d8k.htm
SEC8K-0000065984-16-000736,0000065984,,UNMAPPED,0000065984-16-000736,8-K,2016-12-08,2016-12-08T13:10:43.000Z,2.06,https://www.sec.gov/Archives/edgar/data/65984/000006598416000736/0000065984-16-000736-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598416000736/a11016.htm
SEC8K-0000079879-16-000121,0000079879,,UNMAPPED,0000079879-16-000121,8-K,2016-12-09,2016-12-09T19:09:57.000Z,2.05,https://www.sec.gov/Archives/edgar/data/79879/000007987916000121/0000079879-16-000121-index.html,https://www.sec.gov/Archives/edgar/data/79879/000007987916000121/form8-kdecemberboardapprov.htm
SEC8K-0001558370-16-010540,0001164727,,UNMAPPED,0001558370-16-010540,8-K,2016-12-13,2016-12-13T22:00:15.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1164727/000155837016010540/0001558370-16-010540-index.html,https://www.sec.gov/Archives/edgar/data/1164727/000155837016010540/nem-20161207x8k.htm
SEC8K-0001193125-16-792063,0001109357,,UNMAPPED,0001193125-16-792063,8-K,2016-12-13,2016-12-13T22:28:55.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1109357/000119312516792063/0001193125-16-792063-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000119312516792063/d314655d8k.htm
SEC8K-0000065984-17-000002,0000065984,,UNMAPPED,0000065984-17-000002,8-K,2017-01-09,2017-01-09T13:24:48.000Z,2.05,https://www.sec.gov/Archives/edgar/data/65984/000006598417000002/0000065984-17-000002-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598417000002/a00117.htm
SEC8K-0001031296-17-000006,0001031296,,UNMAPPED,0001031296-17-000006,8-K,2017-01-19,2017-01-19T19:43:48.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/1031296/000103129617000006/0001031296-17-000006-index.html,https://www.sec.gov/Archives/edgar/data/1031296/000103129617000006/a8-kdated01192017.htm
SEC8K-0001193125-17-024491,0001120193,,UNMAPPED,0001193125-17-024491,8-K,2017-01-31,2017-01-31T12:10:32.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1120193/000119312517024491/0001193125-17-024491-index.html,https://www.sec.gov/Archives/edgar/data/1120193/000119312517024491/d338945d8k.htm
SEC8K-0001628280-17-000641,0000048898,,UNMAPPED,0001628280-17-000641,8-K,2017-01-31,2017-01-31T13:21:12.000Z,2.05,https://www.sec.gov/Archives/edgar/data/48898/000162828017000641/0001628280-17-000641-index.html,https://www.sec.gov/Archives/edgar/data/48898/000162828017000641/form8-k_013117.htm
SEC8K-0000202058-17-000006,0000202058,,UNMAPPED,0000202058-17-000006,8-K,2017-02-01,2017-02-01T22:18:01.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/202058/000020205817000006/0000202058-17-000006-index.html,https://www.sec.gov/Archives/edgar/data/202058/000020205817000006/fy178-kprojectmagnoliasale.htm
SEC8K-0001157523-17-000513,0000051253,,UNMAPPED,0001157523-17-000513,8-K,2017-02-15,2017-02-15T21:56:31.000Z,2.05,https://www.sec.gov/Archives/edgar/data/51253/000115752317000513/0001157523-17-000513-index.html,https://www.sec.gov/Archives/edgar/data/51253/000115752317000513/a51511037.htm
SEC8K-0001104659-17-010115,0001001250,,UNMAPPED,0001104659-17-010115,8-K/A,2017-02-17,2017-02-17T16:52:03.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1001250/000110465917010115/0001104659-17-010115-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465917010115/a17-4646_18ka.htm
SEC8K-0001628280-17-001659,0000310158,,UNMAPPED,0001628280-17-001659,8-K,2017-02-23,2017-02-23T21:51:30.000Z,2.06,https://www.sec.gov/Archives/edgar/data/310158/000162828017001659/0001628280-17-001659-index.html,https://www.sec.gov/Archives/edgar/data/310158/000162828017001659/a8-k2017_2x23item206xmater.htm
SEC8K-0001193125-17-059310,0000277948,,UNMAPPED,0001193125-17-059310,8-K,2017-02-27,2017-02-27T22:22:03.000Z,2.05,https://www.sec.gov/Archives/edgar/data/277948/000119312517059310/0001193125-17-059310-index.html,https://www.sec.gov/Archives/edgar/data/277948/000119312517059310/d356673d8k.htm
SEC8K-0000047111-17-000015,0000047111,,UNMAPPED,0000047111-17-000015,8-K,2017-02-28,2017-02-28T21:56:35.000Z,2.05,https://www.sec.gov/Archives/edgar/data/47111/000004711117000015/0000047111-17-000015-index.html,https://www.sec.gov/Archives/edgar/data/47111/000004711117000015/a8-k_02222017.htm
SEC8K-0001467858-17-000060,0001467858,,UNMAPPED,0001467858-17-000060,8-K,2017-03-06,2017-03-06T13:42:20.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000060/0001467858-17-000060-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000060/a20170306form8k.htm
SEC8K-0001193125-17-077510,0001137789,,UNMAPPED,0001193125-17-077510,8-K,2017-03-10,2017-03-10T12:14:55.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1137789/000119312517077510/0001193125-17-077510-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000119312517077510/d139153d8k.htm
SEC8K-0001193125-17-083635,0000898293,,UNMAPPED,0001193125-17-083635,8-K/A,2017-03-15,2017-03-15T20:10:34.000Z,2.05,https://www.sec.gov/Archives/edgar/data/898293/000119312517083635/0001193125-17-083635-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312517083635/d360218d8ka.htm
SEC8K-0000950142-17-000715,0001037038,,UNMAPPED,0000950142-17-000715,8-K,2017-04-04,2017-04-04T12:30:41.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1037038/000095014217000715/0000950142-17-000715-index.html,https://www.sec.gov/Archives/edgar/data/1037038/000095014217000715/eh1700480_8k.htm
SEC8K-0001381197-17-000009,0001381197,,UNMAPPED,0001381197-17-000009,8-K,2017-04-18,2017-04-18T20:01:31.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1381197/000138119717000009/0001381197-17-000009-index.html,https://www.sec.gov/Archives/edgar/data/1381197/000138119717000009/ibkr_8k-20170418.htm
SEC8K-0000920148-17-000040,0000920148,,UNMAPPED,0000920148-17-000040,8-K,2017-04-25,2017-04-25T19:30:45.000Z,2.05,https://www.sec.gov/Archives/edgar/data/920148/000092014817000040/0000920148-17-000040-index.html,https://www.sec.gov/Archives/edgar/data/920148/000092014817000040/form8-kpr42517.htm
SEC8K-0000822416-17-000027,0000822416,,UNMAPPED,0000822416-17-000027,8-K,2017-05-08,2017-05-08T21:06:45.000Z,2.06,https://www.sec.gov/Archives/edgar/data/822416/000082241617000027/0000822416-17-000027-index.html,https://www.sec.gov/Archives/edgar/data/822416/000082241617000027/a8klong-livedassets.htm
SEC8K-0001628280-17-006007,0001109357,,UNMAPPED,0001628280-17-006007,8-K,2017-05-30,2017-05-30T12:29:55.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1109357/000162828017006007/0001628280-17-006007-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000162828017006007/exc201705308k.htm
SEC8K-0000106535-17-000025,0000106535,,UNMAPPED,0000106535-17-000025,8-K,2017-06-05,2017-06-02T22:30:11.000Z,2.06,https://www.sec.gov/Archives/edgar/data/106535/000010653517000025/0000106535-17-000025-index.html,https://www.sec.gov/Archives/edgar/data/106535/000010653517000025/wy65178kmaterialimpairment.htm
SEC8K-0001104659-17-038953,0001001250,,UNMAPPED,0001104659-17-038953,8-K/A,2017-06-13,2017-06-13T21:09:18.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1001250/000110465917038953/0001104659-17-038953-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465917038953/a17-15154_18ka.htm
SEC8K-0001104659-17-039161,0001013871,,UNMAPPED,0001104659-17-039161,8-K,2017-06-14,2017-06-14T13:02:06.000Z,2.04,https://www.sec.gov/Archives/edgar/data/1013871/000110465917039161/0001104659-17-039161-index.html,https://www.sec.gov/Archives/edgar/data/1013871/000110465917039161/a17-14582_48k.htm
SEC8K-0001104659-17-042332,0001163165,,UNMAPPED,0001104659-17-042332,8-K,2017-06-29,2017-06-29T11:40:35.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1163165/000110465917042332/0001104659-17-042332-index.html,https://www.sec.gov/Archives/edgar/data/1163165/000110465917042332/a17-15887_18k.htm
SEC8K-0001013871-17-000015,0001013871,,UNMAPPED,0001013871-17-000015,8-K,2017-07-13,2017-07-13T20:14:52.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1013871/000101387117000015/0001013871-17-000015-index.html,https://www.sec.gov/Archives/edgar/data/1013871/000101387117000015/nrg8-k205july17.htm
SEC8K-0001193125-17-234418,0001286681,,UNMAPPED,0001193125-17-234418,8-K,2017-07-25,2017-07-25T11:42:03.000Z,2.04,https://www.sec.gov/Archives/edgar/data/1286681/000119312517234418/0001193125-17-234418-index.html,https://www.sec.gov/Archives/edgar/data/1286681/000119312517234418/d428320d8k.htm
SEC8K-0001193125-17-234440,0001137789,,UNMAPPED,0001193125-17-234440,8-K,2017-07-25,2017-07-25T12:16:04.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1137789/000119312517234440/0001193125-17-234440-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000119312517234440/d431036d8k.htm
SEC8K-0000009389-17-000026,0000009389,,UNMAPPED,0000009389-17-000026,8-K,2017-07-27,2017-07-27T18:07:34.000Z,2.05,https://www.sec.gov/Archives/edgar/data/9389/000000938917000026/0000009389-17-000026-index.html,https://www.sec.gov/Archives/edgar/data/9389/000000938917000026/8_k.htm
SEC8K-0001193125-17-246965,0000048898,,UNMAPPED,0001193125-17-246965,8-K,2017-08-03,2017-08-03T15:15:03.000Z,2.04,https://www.sec.gov/Archives/edgar/data/48898/000119312517246965/0001193125-17-246965-index.html,https://www.sec.gov/Archives/edgar/data/48898/000119312517246965/d433279d8k.htm
SEC8K-0000100885-17-000187,0000100885,,UNMAPPED,0000100885-17-000187,8-K,2017-08-16,2017-08-16T14:44:33.000Z,2.05,https://www.sec.gov/Archives/edgar/data/100885/000010088517000187/0000100885-17-000187-index.html,https://www.sec.gov/Archives/edgar/data/100885/000010088517000187/unp-20170816x8k.htm
SEC8K-0001193125-17-263644,0000075677,,UNMAPPED,0001193125-17-263644,8-K,2017-08-21,2017-08-21T19:57:35.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/75677/000119312517263644/0001193125-17-263644-index.html,https://www.sec.gov/Archives/edgar/data/75677/000119312517263644/d442358d8k.htm
SEC8K-0001104659-17-054184,0001326160,,UNMAPPED,0001104659-17-054184,8-K,2017-08-29,2017-08-29T12:54:07.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1326160/000110465917054184/0001104659-17-054184-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000110465917054184/a17-21080_18k.htm
SEC8K-0000009389-17-000034,0000009389,,UNMAPPED,0000009389-17-000034,8-K,2017-09-01,2017-09-01T18:24:19.000Z,2.05,https://www.sec.gov/Archives/edgar/data/9389/000000938917000034/0000009389-17-000034-index.html,https://www.sec.gov/Archives/edgar/data/9389/000000938917000034/8_k.htm
SEC8K-0001193125-17-281776,0001403161,,UNMAPPED,0001193125-17-281776,8-K,2017-09-11,2017-09-11T20:03:04.000Z,2.04,https://www.sec.gov/Archives/edgar/data/1403161/000119312517281776/0001193125-17-281776-index.html,https://www.sec.gov/Archives/edgar/data/1403161/000119312517281776/d456880d8k.htm
SEC8K-0000721371-17-000128,0000721371,,UNMAPPED,0000721371-17-000128,8-K,2017-10-04,2017-10-04T20:48:15.000Z,2.05,https://www.sec.gov/Archives/edgar/data/721371/000072137117000128/0000721371-17-000128-index.html,https://www.sec.gov/Archives/edgar/data/721371/000072137117000128/projectacelaform8-k.htm
SEC8K-0000875320-17-000054,0000875320,,UNMAPPED,0000875320-17-000054,8-K,2017-10-25,2017-10-25T20:09:38.000Z,2.06,https://www.sec.gov/Archives/edgar/data/875320/000087532017000054/0000875320-17-000054-index.html,https://www.sec.gov/Archives/edgar/data/875320/000087532017000054/a8-kq32017.htm
SEC8K-0001157523-17-002846,0000021665,,UNMAPPED,0001157523-17-002846,8-K,2017-10-27,2017-10-27T12:00:52.000Z,2.05,https://www.sec.gov/Archives/edgar/data/21665/000115752317002846/0001157523-17-002846-index.html,https://www.sec.gov/Archives/edgar/data/21665/000115752317002846/a51705905.htm
SEC8K-0001666700-17-000022,0001666700,,UNMAPPED,0001666700-17-000022,8-K,2017-11-02,2017-11-02T10:31:13.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1666700/000166670017000022/0001666700-17-000022-index.html,https://www.sec.gov/Archives/edgar/data/1666700/000166670017000022/dwdprestructuring3q17.htm
SEC8K-0001104659-17-069963,0001001250,,UNMAPPED,0001104659-17-069963,8-K/A,2017-11-21,2017-11-21T22:10:14.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1001250/000110465917069963/0001104659-17-069963-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000110465917069963/a17-27204_28ka.htm
SEC8K-0000769397-17-000054,0000769397,,UNMAPPED,0000769397-17-000054,8-K,2017-11-28,2017-11-28T21:01:12.000Z,2.05,https://www.sec.gov/Archives/edgar/data/769397/000076939717000054/0000769397-17-000054-index.html,https://www.sec.gov/Archives/edgar/data/769397/000076939717000054/q3188-kcover.htm
