sample_id,stratum,first_event_amendment,accession_number,manager_cik,manager_name,report_period,filing_date,conservative_availability_date,submission_type,amendment_type,amendment_operation,amendment_usable,ticker,issuer_cik,cusip,expected_issuer_names,expected_class_titles,expected_reported_value,expected_reported_shares,expected_investment_discretions,expected_voting_sole,expected_voting_shared,expected_voting_none,source_url,source_sha256,source_bytes,acceptance_datetime,exact_availability_date,validation_status,mismatch_fields,validation_error
13FSR-0184,INITIAL_SNAPSHOT__E2_2017_2020,false,0001654175-17-000001,0001654175,Proficio Capital Partners LLC,2016-12-31,2017-02-14,2017-02-15,13F-HR,,INITIAL_SNAPSHOT,1,GOOG,0001652044,02079K107,ALPHABET INC CAP STK CL C,Stock,2536,3286,SOLE,3286,0,0,https://www.sec.gov/Archives/edgar/data/1654175/000165417517000001/0001654175-17-000001.txt,02f2fe511522ad4c885658e5192934bfdf7a9d4438bf7e03340deef75c5f15f3,583784,2017-02-14T12:02:00Z,2017-02-15,VALID,,
13FSR-0185,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E2_2017_2020,false,0001654954-20-012510,0001444043,Camber Capital Management LP,2020-09-30,2020-11-16,2020-11-17,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,CI,0001739940,125523100,CIGNA CORP NEW,COM,42353,250000,SOLE,250000,0,0,https://www.sec.gov/Archives/edgar/data/1444043/000165495420012510/0001654954-20-012510.txt,c54a59acce69cdebac2cb93d4c80d71b27a0abab3b5c4949552d70bf30b9ca8f,19495,2020-11-16T16:51:39Z,2020-11-17,VALID,,
13FSR-0186,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E2_2017_2020,false,0001656537-17-000008,0001656537,"Regal Wealth Group, Inc.",2015-12-31,2017-08-25,2017-08-28,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,AAPL,0000320193,037833100,APPLE INC,COM,163,1692,SOLE,0,0,1692,https://www.sec.gov/Archives/edgar/data/1656537/000165653717000008/0001656537-17-000008.txt,6dd1985bf7db8d8beb5d28adf6b668ccbd5dc3f513f6feaa8ff69f992c05611f,101248,2017-08-25T14:56:22Z,2017-08-28,VALID,,
13FSR-0187,INITIAL_SNAPSHOT__E3_2021_2022,false,0001664017-21-000002,0001664017,Packer & Co Ltd,2021-03-31,2021-04-06,2021-04-07,13F-HR,,INITIAL_SNAPSHOT,1,MDLZ,0001103982,609207105,MONDELEZ INTERNATIONAL INC-A,CL A,33625,574490,SOLE,574490,0,0,https://www.sec.gov/Archives/edgar/data/1664017/000166401721000002/0001664017-21-000002.txt,8da872a44a3b4e32346451a8c3a9b29351d70a8f3936caf45b62b27489d01b00,5390,2021-04-05T21:03:35Z,2021-04-06,VALID,,
13FSR-0188,INITIAL_SNAPSHOT__E2_2017_2020,false,0001665337-18-000002,0001665337,"Integrated Investment Consultants, LLC",2018-03-31,2018-04-12,2018-04-13,13F-HR,,INITIAL_SNAPSHOT,1,WRB,0000011544,084423102,W R BERKLEY CORPORATION COM,Stock,82,1125,SOLE,1125,0,0,https://www.sec.gov/Archives/edgar/data/1665337/000166533718000002/0001665337-18-000002.txt,5f32bb57ab2886b81325b87ece6942d30d2a4ba6c91f5d9d21f596660d3f34b9,448341,2018-04-12T12:20:56Z,2018-04-13,VALID,,
13FSR-0189,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E2_2017_2020,false,0001682021-18-000023,0001682021,"Vivaldi Capital Management, LLC",2018-09-30,2018-11-14,2018-11-15,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,PM,0001413329,718172109,PHILIP MORRIS INTL INC,Equity,208,2550,SOLE,2550,0,0,https://www.sec.gov/Archives/edgar/data/1682021/000168202118000023/0001682021-18-000023.txt,744453b640665cd8a651c120d95d64af20621788a96f56f7e72c8c8396de3296,70454,2018-11-14T10:51:50Z,2018-11-15,VALID,,
13FSR-0190,INITIAL_SNAPSHOT__E4_2023_2026,false,0001697715-24-000001,0001697715,HCR Wealth Advisors,2023-12-31,2024-02-09,2024-02-12,13F-HR,,INITIAL_SNAPSHOT,1,USB,0000036104,902973304,US Bancorp,Common Stock,956837,22108,SOLE,0,0,22108,https://www.sec.gov/Archives/edgar/data/1697715/000169771524000001/0001697715-24-000001.txt,67ce8be2a66e93f8c17b5fb310849149964c0e8c023ea34b29d1adf694fc79ce,113114,2024-02-09T15:04:28Z,2024-02-12,VALID,,
13FSR-0191,INITIAL_SNAPSHOT__E2_2017_2020,false,0001697868-20-000006,0001697868,"Valley Forge Capital Management, LP",2020-09-30,2020-11-16,2020-11-17,13F-HR,,INITIAL_SNAPSHOT,1,MA,0001141391,57636Q104,MASTERCARD INCORPORATED,CL A,150367,444650,SOLE,444650,0,0,https://www.sec.gov/Archives/edgar/data/1697868/000169786820000006/0001697868-20-000006.txt,6544094176437f9c2ab1e712cfa66a48b3da551d37a74f727f61b1a6cbd9bfe9,8762,2020-11-16T16:09:29Z,2020-11-17,VALID,,
13FSR-0192,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001724140-23-000003,0001724140,Gemsstock Ltd.,2022-12-31,2023-02-14,2023-02-15,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,MOS,0001285785,61945C103,MOSAIC CO NEW,COM,21081728,480550,SOLE,480550,0,0,https://www.sec.gov/Archives/edgar/data/1724140/000172414023000003/0001724140-23-000003.txt,8eb667941ff877f86f62f7f7397524cadb0814575879188bcebf8442ae3d8158,7535,2023-02-14T07:26:30Z,2023-02-15,VALID,,
13FSR-0193,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001724140-23-000004,0001724140,Gemsstock Ltd.,2022-12-31,2023-02-14,2023-02-15,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,JPM,0000019617,46625H100,JPMORGAN CHASE & CO,COM,10607310,79100,SOLE,79100,0,0,https://www.sec.gov/Archives/edgar/data/1724140/000172414023000004/0001724140-23-000004.txt,5f97fd27f5c7dbc2c5a059d26c54b5cf81c8f8c318b9b509f92054cd13f2f841,7535,2023-02-14T10:27:20Z,2023-02-15,VALID,,
13FSR-0194,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E2_2017_2020,false,0001751412-19-000004,0001751412,"Sepio Capital, LLC",2019-03-31,2019-06-21,2019-06-24,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,ICE,0001571949,45866F104,INTERCONTINENTAL EXCHANGE IN,COM,3354,44056,SOLE,44056,0,0,https://www.sec.gov/Archives/edgar/data/1751412/000175141219000004/0001751412-19-000004.txt,6f25e2a4d704e04e69a3b550866a33a039f3d6d88ce7e20a1e61e710f4d4ceac,117929,2019-06-21T15:32:29Z,2019-06-24,VALID,,
13FSR-0195,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001760145-21-000004,0001760145,"Costello Asset Management, INC",2021-06-30,2021-08-05,2021-08-06,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,CSCO,0000858877,17275R102,CISCO SYS INC,COM,3,60,SOLE,0,0,3,https://www.sec.gov/Archives/edgar/data/1760145/000176014521000004/0001760145-21-000004.txt,42806e5da10e01ecb782ca718b797b1c830f55edf9f673b36f31e24822b8cf18,118544,2021-08-05T10:31:46Z,2021-08-06,VALID,,
13FSR-0196,INITIAL_SNAPSHOT__E4_2023_2026,false,0001764403-24-000002,0001764403,Vision Capital Corp,2024-03-31,2024-05-13,2024-05-14,13F-HR,,INITIAL_SNAPSHOT,1,VTR,0000740260,92276F100,VENTAS INC,COM,38471509,883590,SOLE,883590,0,0,https://www.sec.gov/Archives/edgar/data/1764403/000176440324000002/0001764403-24-000002.txt,cdafabf3eae0e665ce6da2f0a0fb04b5b4062887ed3ce530cc6d2644b699a688,11958,2024-05-13T15:02:37Z,2024-05-14,VALID,,
13FSR-0197,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001765380-24-000094,0001999353,SYON CAPITAL LLC,2023-12-31,2024-02-13,2024-02-14,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,MSCI,0001408198,55354G100,MSCI INC COM,Stock,389191,688,SOLE,688,0,0,https://www.sec.gov/Archives/edgar/data/1999353/000176538024000094/0001765380-24-000094.txt,03c5f8f21fc1a7187206a8b7b5ccdc14ea2caa70fb23e7beec30606c96649b3a,255874,2024-02-13T11:41:32Z,2024-02-14,VALID,,
13FSR-0198,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E2_2017_2020,false,0001765924-19-000008,0001765924,Susquehanna International Group Ltd.,2019-06-30,2019-08-16,2019-08-19,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,AAPL,0000320193,037833100,APPLE INC,COM,773,3904,DFND,3904,0,0,https://www.sec.gov/Archives/edgar/data/1765924/000176592419000008/0001765924-19-000008.txt,134d1b7fec9a4136b3ae43b3399ad5d620fa0ea9c9500de178c8f3f77516e826,13068,2019-08-16T15:44:25Z,2019-08-19,VALID,,
13FSR-0199,INITIAL_SNAPSHOT__E2_2017_2020,false,0001766883-20-000006,0001766883,Lantz Financial LLC,2020-09-30,2020-10-09,2020-10-12,13F-HR,,INITIAL_SNAPSHOT,1,CMCSA,0001166691,20030N101,COMCAST CORP NEW,CL A,266,5750,SOLE,5750,0,0,https://www.sec.gov/Archives/edgar/data/1766883/000176688320000006/0001766883-20-000006.txt,d978b9f0cda125ecc91d3747d46f6f05116a3a1d54016dbf85d487750c97d0b4,51604,2020-10-09T11:49:49Z,2020-10-12,VALID,,
13FSR-0200,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E4_2023_2026,false,0001791827-26-000004,0001791827,Avidity Partners Management LP,2026-03-31,2026-05-28,2026-05-29,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,MDT,0001613103,G5960L103,MEDTRONIC INC,SHS,8665000,100000,SOLE,100000,0,0,https://www.sec.gov/Archives/edgar/data/1791827/000179182726000004/0001791827-26-000004.txt,c89266868dad94ea8be6b096b8611e4f44555ce6531fe3d4bc6a1ef1fbdec893,27427,2026-05-27T21:46:44Z,2026-05-28,VALID,,
13FSR-0201,INITIAL_SNAPSHOT__E3_2021_2022,false,0001793367-21-000005,0001793367,"Belmont Capital, LLC",2021-09-30,2021-10-28,2021-10-29,13F-HR,,INITIAL_SNAPSHOT,1,ADBE,0000796343,00724F101,ADOBE SYSTEMS INCORPORATED,COM,173,300,SOLE,0,0,300,https://www.sec.gov/Archives/edgar/data/1793367/000179336721000005/0001793367-21-000005.txt,8c37adf0604835d1f3f5184b8648f8cb0c0e739c8a8c33d183c6a981fbbe1c19,46990,2021-10-28T15:22:32Z,2021-10-29,VALID,,
13FSR-0202,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001793399-21-000007,0001793399,"Winning Points Advisors, LLC",2018-06-30,2021-02-01,2021-02-02,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,GS,0000886982,38141G104,"Goldman Sachs Group, Inc.",COM,596,2700,SOLE,2700,0,0,https://www.sec.gov/Archives/edgar/data/1793399/000179339921000007/0001793399-21-000007.txt,c69cf13834dcd74af056a4522097007e285b859ac5aa1bcb10ba1125d6252af0,41829,2021-02-01T16:57:05Z,2021-02-02,VALID,,
13FSR-0203,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001808195-22-000005,0001808195,Stolper Co,2022-03-31,2022-04-14,2022-04-18,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,AFL,0000004977,001055102,AFLAC INCORPORATED,COM,4800,74548,SOLE,0,0,74548,https://www.sec.gov/Archives/edgar/data/1808195/000180819522000005/0001808195-22-000005.txt,9bc3e3f5a80cb2618c505134df1f55628128ebf6254733f925963a4abd7daa49,43207,2022-04-14T10:58:52Z,2022-04-18,VALID,,
13FSR-0204,INITIAL_SNAPSHOT__E4_2023_2026,false,0001819275-26-000002,0001819275,BCK CAPITAL MANAGEMENT LP,2026-03-31,2026-05-01,2026-05-04,13F-HR,,INITIAL_SNAPSHOT,1,WBD,0001437107,934423104,WARNER BROS DISCOVERY INC,COM SER A,1867280,68000,SOLE,68000,0,0,https://www.sec.gov/Archives/edgar/data/1819275/000181927526000002/0001819275-26-000002.txt,ca62870cd4143b273ffef3f8233703b7315a6377907d792d4c5b2b0667c180d2,16196,2026-05-01T13:58:56Z,2026-05-04,VALID,,
13FSR-0205,INITIAL_SNAPSHOT__E3_2021_2022,false,0001830600-22-000004,0001830600,"WIPFLI FINANCIAL ADVISORS LLC,",2022-03-31,2022-04-22,2022-04-25,13F-HR,,INITIAL_SNAPSHOT,1,NDSN,0000072331,655663102,NORDSON CORP,COM,395431,1741,SOLE,1741,0,0,https://www.sec.gov/Archives/edgar/data/1830600/000183060022000004/0001830600-22-000004.txt,98bb52b0ef2ba881b699eddb3561799f70fa76dc8ba9f915453190058e86fc09,54669,2022-04-22T15:41:54Z,2022-04-25,VALID,,
13FSR-0206,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E3_2021_2022,false,0001839421-21-000002,0001839421,Centennial Wealth Advisory LLC,2020-12-31,2021-01-26,2021-01-27,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,AAPL,0000320193,037833100,APPLE INC,COM,365,2752,SOLE,0,0,2752,https://www.sec.gov/Archives/edgar/data/1839421/000183942121000002/0001839421-21-000002.txt,d2d782db23b5f83e0ef0267b81d45f0b2aedcfee0b4d82c853a1e43403bc5d66,35520,2021-01-26T12:57:09Z,2021-01-27,VALID,,
13FSR-0207,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E4_2023_2026,false,0001849517-25-000014,0001849517,Tenere Capital LLC,2025-09-30,2025-11-14,2025-11-17,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,AAPL,0000320193,037833100,APPLE INC,COM,17238451,67700,SOLE,67700,0,0,https://www.sec.gov/Archives/edgar/data/1849517/000184951725000014/0001849517-25-000014.txt,a76ffa9ec5edee749aaae501eba1f852863270fcdb62f9082d33e49c53101c5c,14513,2025-11-14T15:03:29Z,2025-11-17,VALID,,
13FSR-0208,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E3_2021_2022,false,0001858353-22-000008,0001858353,"ALTA FOX CAPITAL MANAGEMENT, LLC",2021-12-31,2022-10-14,2022-10-17,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,AMZN,0001018724,023135106,AMAZON COM INC,COM,5918,1775,SOLE,1775,0,0,https://www.sec.gov/Archives/edgar/data/1858353/000185835322000008/0001858353-22-000008.txt,e44360463dcdd8ee571a7ace2fc434a9826619253c5c95c2ca1bfa8aa35a2aec,11067,2022-10-14T16:38:13Z,2022-10-17,VALID,,
13FSR-0209,INITIAL_SNAPSHOT__E3_2021_2022,false,0001860672-22-000004,0001860672,Elemental Capital Partners LLC,2022-06-30,2022-07-29,2022-08-01,13F-HR,,INITIAL_SNAPSHOT,1,TER,0000097210,880770102,TERADYNE INC,COM,6312,70490,SOLE,70490,0,0,https://www.sec.gov/Archives/edgar/data/1860672/000186067222000004/0001860672-22-000004.txt,83213f7abb99499093e94538e6208599a447a89c9e8ef7b2f3c2b514f7c2e633,6916,2022-07-29T11:40:04Z,2022-08-01,VALID,,
13FSR-0210,ADD_NEW_HOLDINGS_FROM_AVAILABILITY__E4_2023_2026,false,0001862067-26-000002,0001862067,"FWG Holdings, LLC",2025-12-31,2026-02-02,2026-02-03,13F-HR/A,NEW HOLDINGS,ADD_NEW_HOLDINGS_FROM_AVAILABILITY,1,ITW,0000049826,452308109,ILLINOIS TOOL WKS INC,COM,276794,1059,SOLE,0,0,1059,https://www.sec.gov/Archives/edgar/data/1862067/000186206726000002/0001862067-26-000002.txt,55b872073fb8559aebaf6646e481204eb4649c9bd79e088dd57db2d19720db36,70980,2026-02-02T15:21:16Z,2026-02-03,VALID,,
13FSR-0211,INITIAL_SNAPSHOT__E4_2023_2026,false,0001874761-25-000010,0001636441,Immersion Capital LLP,2025-06-30,2025-08-14,2025-08-15,13F-HR,,INITIAL_SNAPSHOT,1,V,0001403161,92826C839,VISA INC,COM CL A,18075951,50911,SOLE,50911,0,0,https://www.sec.gov/Archives/edgar/data/1636441/000187476125000010/0001874761-25-000010.txt,714327f0cfc01b5614c104b71d8098bf9d7b0c50051fa73755e6d03fce81a4c4,8720,2025-08-14T15:48:08Z,2025-08-15,VALID,,
13FSR-0212,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E3_2021_2022,false,0001910666-22-000002,0001910666,City State Bank,2021-12-31,2022-03-23,2022-03-24,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,ALGN,0001097149,016255101,Align Technology INC CORP COMMON,COM,9,14,SOLE,14,0,0,https://www.sec.gov/Archives/edgar/data/1910666/000191066622000002/0001910666-22-000002.txt,fe5c6cf1796a579ecf9ee1989b1d3ef56c48c5c52d7ab4e09b9eb046a6c13edb,361072,2022-03-23T16:49:55Z,2022-03-24,VALID,,
13FSR-0213,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001951757-23-000515,0001972653,Imprint Wealth LLC,2023-06-30,2023-08-17,2023-08-18,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,ORCL,0001341439,68389X105,ORACLE CORP,COM,285393,2396,SOLE,0,0,2396,https://www.sec.gov/Archives/edgar/data/1972653/000195175723000515/0001951757-23-000515.txt,cfbd3bc7068e3bba02aa6209358895d55c13d7a3154320a83d74b892c9ccff27,133407,2023-08-17T10:33:28Z,2023-08-18,VALID,,
13FSR-0214,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001951757-24-001073,0002031123,"Cannon Financial Strategists, Inc.",2021-09-30,2024-10-18,2024-10-21,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,GIS,0000040704,370334104,GENERAL MLS INC,COM,537802,8990,SOLE,8990,0,0,https://www.sec.gov/Archives/edgar/data/2031123/000195175724001073/0001951757-24-001073.txt,a3909d324494dfdd41f83099f40efab19337d306c068d57e448394a11cd93b76,52639,2024-10-18T15:07:43Z,2024-10-21,VALID,,
13FSR-0215,INITIAL_SNAPSHOT__E4_2023_2026,false,0001951757-25-001062,0002060663,TABLEAUX LLC,2025-06-30,2025-08-12,2025-08-13,13F-HR,,INITIAL_SNAPSHOT,1,NVDA,0001045810,67066G104,NVIDIA CORPORATION,COM,202131,8664,SOLE,8664,0,0,https://www.sec.gov/Archives/edgar/data/2060663/000195175725001062/0001951757-25-001062.txt,a4848d0c0e93d347b74f38626ec78f3e9905baefa65d5755299262102727131a,133811,2025-08-12T12:06:47Z,2025-08-13,VALID,,
13FSR-0216,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS__E4_2023_2026,false,0001965819-23-000008,0001965819,"West Tower Group, LLC",2022-12-31,2023-02-15,2023-02-16,13F-HR/A,,EXCLUDE_UNKNOWN_AMENDMENT_SEMANTICS,0,NDAQ,0001120193,631103108,NASDAQ INC,COM,1331295,21700,DFND,0,21700,0,https://www.sec.gov/Archives/edgar/data/1965819/000196581923000008/0001965819-23-000008.txt,8f41a72b4861330b30e9e42a87d0970b36127402d47f8118a7130c9862179e8d,17445,2023-02-15T12:08:54Z,2023-02-16,VALID,,
13FSR-0217,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001994220-24-000015,0001759803,"Graves Light Lenhart Wealth, Inc.",2023-12-31,2024-05-13,2024-05-14,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,CAT,0000018230,149123101,CATERPILLAR INC COM,Stock,393853,1332,SOLE,0,0,1332,https://www.sec.gov/Archives/edgar/data/1759803/000199422024000015/0001994220-24-000015.txt,e2ca7f9c053f64fe0a747c247ef59d71705f7564d59abf426835b0cd5279af27,100587,2024-05-13T16:08:43Z,2024-05-14,VALID,,
13FSR-0218,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0001999371-26-003349,0000937567,ONTARIO TEACHERS PENSION PLAN BOARD,2025-03-31,2026-02-13,2026-02-17,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,PSA,0001393311,74460D109,PUBLIC STORAGE OPER CO,COM,3763871,12576,SOLE,12576,0,0,https://www.sec.gov/Archives/edgar/data/937567/000199937126003349/0001999371-26-003349.txt,c56b6d343cafa60dae1d3ee16b238b3a33f52621d432ac93fce0292be3a59995,192187,2026-02-13T17:09:54Z,2026-02-17,VALID,,
13FSR-0219,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0002010029-26-000002,0002010029,EVOLUTION WEALTH MANAGEMENT INC.,2025-09-30,2026-02-10,2026-02-11,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,INTU,0000896878,461202103,INTUIT,COM,2732,4,SOLE,0,0,4,https://www.sec.gov/Archives/edgar/data/2010029/000201002926000002/0002010029-26-000002.txt,2c512be2600dd8b7f4232e8f483382fcadc4e6cdfb3b61d5bbc7c7d1d0e6ed98,340531,2026-02-10T16:45:12Z,2026-02-11,VALID,,
13FSR-0220,INITIAL_SNAPSHOT__E4_2023_2026,false,0002018007-25-000004,0002018007,"American Capital Advisory, LLC",2025-06-30,2025-08-05,2025-08-06,13F-HR,,INITIAL_SNAPSHOT,1,XYL,0001524472,98419M100,XYLEM INC,COM,13325,103,SOLE,0,0,103,https://www.sec.gov/Archives/edgar/data/2018007/000201800725000004/0002018007-25-000004.txt,1a695213542a3ea6994c7d5d9f6851d2a7efc0c18ef38647b2a852961c7f969d,453481,2025-08-05T14:08:32Z,2025-08-06,VALID,,
13FSR-0221,INITIAL_SNAPSHOT__E4_2023_2026,false,0002052710-26-000001,0002052710,WealthTrak Capital Management LLC,2025-12-31,2026-02-10,2026-02-11,13F-HR,,INITIAL_SNAPSHOT,1,AVGO,0001730168,11135F101,BROADCOM INC,COM,777687,2247,SOLE,0,0,2247,https://www.sec.gov/Archives/edgar/data/2052710/000205271026000001/0002052710-26-000001.txt,a67dc3fa13748784274a59ddee93b237bcb3c5aaccd81c34a825e5cddfc755e6,30894,2026-02-10T10:00:32Z,2026-02-11,VALID,,
13FSR-0222,REPLACE_SNAPSHOT_FROM_AVAILABILITY__E4_2023_2026,false,0002084339-26-000006,0002084339,BROADWATER CAPITAL MANAGEMENT LLC,2024-09-30,2026-02-03,2026-02-04,13F-HR/A,RESTATEMENT,REPLACE_SNAPSHOT_FROM_AVAILABILITY,1,AMZN,0001018724,023135106,AMAZON COM INC,COM,115525,620,SOLE,0,0,620,https://www.sec.gov/Archives/edgar/data/2084339/000208433926000006/0002084339-26-000006.txt,b65946d9dc5c467de61003599235b65c3635ca38aff2d5fd9f53e84777c42ee2,128045,2026-02-02T19:50:05Z,2026-02-03,VALID,,
13FSR-0223,INITIAL_SNAPSHOT__E4_2023_2026,false,0002085853-25-000146,0001906711,"WMG Financial Advisors, LLC",2025-09-30,2025-10-23,2025-10-24,13F-HR,,INITIAL_SNAPSHOT,1,MO,0000764180,02209S103,ALTRIA GROUP INC,COM,412214,6240,DFND|OTR|SOLE,0,878,5362,https://www.sec.gov/Archives/edgar/data/1906711/000208585325000146/0002085853-25-000146.txt,e902871b8abb07f66a3a0b001b5ba0465b1fb6634af6a4d32aeae70be96672fc,163624,2025-10-23T09:09:47Z,2025-10-24,VALID,,
13FSR-0224,INITIAL_SNAPSHOT__E4_2023_2026,false,0002085853-26-000313,0001128066,KELLY FINANCIAL GROUP LLC,2026-03-31,2026-04-09,2026-04-10,13F-HR,,INITIAL_SNAPSHOT,1,IBM,0000051143,459200101,INTERNATIONAL BUSINESS MACHS,COM,217355,900,SOLE,0,0,900,https://www.sec.gov/Archives/edgar/data/1128066/000208585326000313/0002085853-26-000313.txt,b77a47763da120f2551203fce45f1845f3f6597b248a1fb3a7ce4e25edebc900,50297,2026-04-09T11:28:15Z,2026-04-10,VALID,,
