ticker,security_structure_class,price_role,universe_roles,company,cik,gics_sector_current,gics_sub_industry_current,current_semiconductor_cohort,gics_point_in_time,research_eligibility
TSCO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Tractor Supply,916365.0,Consumer Discretionary,Other Specialty Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TSLA,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,"Tesla, Inc.",1318605.0,Consumer Discretionary,Automobile Manufacturers,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TSLL,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
TSN,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Tyson Foods,100493.0,Consumer Staples,Packaged Foods & Meats,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Trane Technologies,1466258.0,Industrials,Building Products,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TTD,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Trade Desk (The),1671933.0,Communication Services,Advertising,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TTWO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Take-Two Interactive,946581.0,Communication Services,Interactive Home Entertainment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TXN,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Texas Instruments,97476.0,Information Technology,Semiconductors,True,False,SEPARATE_CALIBRATION_REQUIRED
TXT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Textron,217346.0,Industrials,Aerospace & Defense,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
TYL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Tyler Technologies,860731.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UAL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,United Airlines Holdings,100517.0,Industrials,Passenger Airlines,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UBER,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Uber,1543151.0,Industrials,Passenger Ground Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UDR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"UDR, Inc.",74208.0,Real Estate,Multi-Family Residential REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UHS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Universal Health Services,352915.0,Health Care,Health Care Facilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ULTA,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Ulta Beauty,1403568.0,Consumer Discretionary,Other Specialty Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UNH,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,UnitedHealth Group,731766.0,Health Care,Managed Health Care,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UNP,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Union Pacific Corporation,100885.0,Industrials,Rail Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
UPRO,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
UPS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,United Parcel Service,1090727.0,Industrials,Air Freight & Logistics,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
URI,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,United Rentals,1067701.0,Industrials,Trading Companies & Distributors,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
USB,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,U.S. Bancorp,36104.0,Financials,Diversified Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
V,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Visa Inc.,1403161.0,Financials,Transaction & Payment Processing Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VEEV,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Veeva Systems,1393052.0,Health Care,Health Care Technology,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VICI,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Vici Properties,1705696.0,Real Estate,Hotel & Resort REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VLO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Valero Energy,1035002.0,Energy,Oil & Gas Refining & Marketing,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VLTO,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Veralto,1967680.0,Industrials,Environmental & Facilities Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VMC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Vulcan Materials Company,1396009.0,Materials,Construction Materials,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VRSK,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Verisk Analytics,1442145.0,Industrials,Research & Consulting Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VRSN,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Verisign,1014473.0,Information Technology,Internet Services & Infrastructure,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VRT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Vertiv,1674101.0,Industrials,Electrical Components & Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VRTX,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Vertex Pharmaceuticals,875320.0,Health Care,Biotechnology,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VST,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Vistra Corp.,1692819.0,Utilities,Electric Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VTR,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Ventas,740260.0,Real Estate,Health Care REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VTRS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Viatris,1792044.0,Health Care,Pharmaceuticals,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
VZ,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Verizon,732712.0,Communication Services,Integrated Telecommunication Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WAB,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Wabtec,943452.0,Industrials,Construction Machinery & Heavy Transportation Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WAT,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Waters Corporation,1000697.0,Health Care,Life Sciences Tools & Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WBD,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Warner Bros. Discovery,1437107.0,Communication Services,Broadcasting,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WDAY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"Workday, Inc.",1327811.0,Information Technology,Application Software,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WDC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Western Digital,106040.0,Information Technology,"Technology Hardware, Storage & Peripherals",False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WEC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,WEC Energy Group,783325.0,Utilities,Electric Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WELL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Welltower,766704.0,Real Estate,Health Care REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WFC,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Wells Fargo,72971.0,Financials,Diversified Banks,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Waste Management,823768.0,Industrials,Environmental & Facilities Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WMB,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Williams Companies,107263.0,Energy,Oil & Gas Storage & Transportation,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WMT,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,Walmart,104169.0,Consumer Staples,Consumer Staples Merchandise Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WRB,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,W. R. Berkley Corporation,11544.0,Financials,Property & Casualty Insurance,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WSM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"Williams-Sonoma, Inc.",719955.0,Consumer Discretionary,Homefurnishing Retail,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WST,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,West Pharmaceutical Services,105770.0,Health Care,Health Care Supplies,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WTW,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Willis Towers Watson,1140536.0,Financials,Insurance Brokers,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WY,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Weyerhaeuser,106535.0,Real Estate,Timber REITs,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
WYNN,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Wynn Resorts,1174922.0,Consumer Discretionary,Casinos & Gaming,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
XEL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Xcel Energy,72903.0,Utilities,Multi-Utilities,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
XLB,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLC,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLE,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLF,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLI,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLK,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLP,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLRE,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,,,,,False,,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
XLU,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLV,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XLY,SECTOR_ETF,SECTOR_ETF,INDEPENDENT_CURRENT_CONSTITUENTS|PRIMARY,,,,,False,,CONTEXT_ONLY
XOM,OPERATING_COMPANY_EQUITY,EQUITY,PRIMARY,ExxonMobil,34088.0,Energy,Integrated Oil & Gas,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
XYL,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Xylem Inc.,1524472.0,Industrials,Industrial Machinery & Supplies & Components,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
XYZ,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,"Block, Inc.",1512673.0,Financials,Transaction & Payment Processing Services,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
YINN,LEVERAGED_OR_INVERSE_ETP,ETP,,,,,,False,,EXCLUDED_FROM_EQUITY_ACTION_MODEL
YUM,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Yum! Brands,1041061.0,Consumer Discretionary,Restaurants,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ZBH,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Zimmer Biomet,1136869.0,Health Care,Health Care Equipment,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ZBRA,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Zebra Technologies,877212.0,Information Technology,Electronic Equipment & Instruments,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
ZTS,OPERATING_COMPANY_EQUITY,EQUITY,INDEPENDENT_CURRENT_CONSTITUENTS,Zoetis,1555280.0,Health Care,Pharmaceuticals,False,False,DIAGNOSTIC_ONLY_UNTIL_PIT_STYLE_RESOLVED
