ticker,issuer_cik,calendar_year,coverage_state,form4_submissions,atomic_transactions,zero_filing_is_observed
MRSH,0000062709,2012,OBSERVED_OFFICIAL_BULK,72,184,False
MRSH,0000062709,2013,OBSERVED_OFFICIAL_BULK,77,193,False
MRSH,0000062709,2014,OBSERVED_OFFICIAL_BULK,71,199,False
MRSH,0000062709,2015,OBSERVED_OFFICIAL_BULK,60,148,False
MRSH,0000062709,2016,OBSERVED_OFFICIAL_BULK,64,152,False
MRSH,0000062709,2017,OBSERVED_OFFICIAL_BULK,67,186,False
MRSH,0000062709,2018,OBSERVED_OFFICIAL_BULK,65,143,False
MRSH,0000062709,2019,OBSERVED_OFFICIAL_BULK,69,142,False
MRSH,0000062709,2020,OBSERVED_OFFICIAL_BULK,75,158,False
MRSH,0000062709,2021,OBSERVED_OFFICIAL_BULK,84,141,False
MRSH,0000062709,2022,OBSERVED_OFFICIAL_BULK,83,136,False
MRSH,0000062709,2023,OBSERVED_OFFICIAL_BULK,85,146,False
MRSH,0000062709,2024,OBSERVED_OFFICIAL_BULK,85,175,False
MRSH,0000062709,2025,OBSERVED_OFFICIAL_BULK,80,178,False
MRSH,0000062709,2026,OBSERVED_OFFICIAL_BULK,66,112,False
MRVL,0001835632,2012,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2013,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2014,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2015,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2016,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2017,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2018,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2019,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2020,OBSERVED_OFFICIAL_BULK,0,0,True
MRVL,0001835632,2021,OBSERVED_OFFICIAL_BULK,78,359,False
MRVL,0001835632,2022,OBSERVED_OFFICIAL_BULK,90,494,False
MRVL,0001835632,2023,OBSERVED_OFFICIAL_BULK,92,485,False
MRVL,0001835632,2024,OBSERVED_OFFICIAL_BULK,84,378,False
MRVL,0001835632,2025,OBSERVED_OFFICIAL_BULK,69,362,False
MRVL,0001835632,2026,OBSERVED_OFFICIAL_BULK,45,186,False
MS,0000895421,2012,OBSERVED_OFFICIAL_BULK,40,45,False
MS,0000895421,2013,OBSERVED_OFFICIAL_BULK,44,74,False
MS,0000895421,2014,OBSERVED_OFFICIAL_BULK,52,91,False
MS,0000895421,2015,OBSERVED_OFFICIAL_BULK,45,73,False
MS,0000895421,2016,OBSERVED_OFFICIAL_BULK,57,117,False
MS,0000895421,2017,OBSERVED_OFFICIAL_BULK,42,75,False
MS,0000895421,2018,OBSERVED_OFFICIAL_BULK,46,70,False
MS,0000895421,2019,OBSERVED_OFFICIAL_BULK,51,128,False
MS,0000895421,2020,OBSERVED_OFFICIAL_BULK,56,173,False
MS,0000895421,2021,OBSERVED_OFFICIAL_BULK,42,77,False
MS,0000895421,2022,OBSERVED_OFFICIAL_BULK,49,80,False
MS,0000895421,2023,OBSERVED_OFFICIAL_BULK,49,91,False
MS,0000895421,2024,OBSERVED_OFFICIAL_BULK,51,76,False
MS,0000895421,2025,OBSERVED_OFFICIAL_BULK,57,95,False
MS,0000895421,2026,OBSERVED_OFFICIAL_BULK,49,99,False
MSCI,0001408198,2012,OBSERVED_OFFICIAL_BULK,31,49,False
MSCI,0001408198,2013,OBSERVED_OFFICIAL_BULK,38,58,False
MSCI,0001408198,2014,OBSERVED_OFFICIAL_BULK,45,56,False
MSCI,0001408198,2015,OBSERVED_OFFICIAL_BULK,64,88,False
MSCI,0001408198,2016,OBSERVED_OFFICIAL_BULK,80,130,False
MSCI,0001408198,2017,OBSERVED_OFFICIAL_BULK,70,85,False
MSCI,0001408198,2018,OBSERVED_OFFICIAL_BULK,64,93,False
MSCI,0001408198,2019,OBSERVED_OFFICIAL_BULK,46,66,False
MSCI,0001408198,2020,OBSERVED_OFFICIAL_BULK,44,102,False
MSCI,0001408198,2021,OBSERVED_OFFICIAL_BULK,38,114,False
MSCI,0001408198,2022,OBSERVED_OFFICIAL_BULK,43,83,False
MSCI,0001408198,2023,OBSERVED_OFFICIAL_BULK,43,60,False
MSCI,0001408198,2024,OBSERVED_OFFICIAL_BULK,44,81,False
MSCI,0001408198,2025,OBSERVED_OFFICIAL_BULK,53,109,False
MSCI,0001408198,2026,OBSERVED_OFFICIAL_BULK,39,53,False
MSI,0000068505,2012,OBSERVED_OFFICIAL_BULK,85,147,False
MSI,0000068505,2013,OBSERVED_OFFICIAL_BULK,79,120,False
MSI,0000068505,2014,OBSERVED_OFFICIAL_BULK,75,101,False
MSI,0000068505,2015,OBSERVED_OFFICIAL_BULK,77,99,False
MSI,0000068505,2016,OBSERVED_OFFICIAL_BULK,72,119,False
MSI,0000068505,2017,OBSERVED_OFFICIAL_BULK,48,157,False
MSI,0000068505,2018,OBSERVED_OFFICIAL_BULK,50,188,False
MSI,0000068505,2019,OBSERVED_OFFICIAL_BULK,62,184,False
MSI,0000068505,2020,OBSERVED_OFFICIAL_BULK,78,229,False
MSI,0000068505,2021,OBSERVED_OFFICIAL_BULK,66,189,False
MSI,0000068505,2022,OBSERVED_OFFICIAL_BULK,91,341,False
MSI,0000068505,2023,OBSERVED_OFFICIAL_BULK,82,262,False
MSI,0000068505,2024,OBSERVED_OFFICIAL_BULK,71,280,False
MSI,0000068505,2025,OBSERVED_OFFICIAL_BULK,57,217,False
MSI,0000068505,2026,OBSERVED_OFFICIAL_BULK,48,198,False
MTB,0000036270,2012,OBSERVED_OFFICIAL_BULK,497,1003,False
MTB,0000036270,2013,OBSERVED_OFFICIAL_BULK,122,249,False
MTB,0000036270,2014,OBSERVED_OFFICIAL_BULK,116,164,False
MTB,0000036270,2015,OBSERVED_OFFICIAL_BULK,100,165,False
MTB,0000036270,2016,OBSERVED_OFFICIAL_BULK,123,246,False
MTB,0000036270,2017,OBSERVED_OFFICIAL_BULK,106,216,False
MTB,0000036270,2018,OBSERVED_OFFICIAL_BULK,105,211,False
MTB,0000036270,2019,OBSERVED_OFFICIAL_BULK,121,205,False
MTB,0000036270,2020,OBSERVED_OFFICIAL_BULK,104,134,False
MTB,0000036270,2021,OBSERVED_OFFICIAL_BULK,93,155,False
MTB,0000036270,2022,OBSERVED_OFFICIAL_BULK,113,243,False
MTB,0000036270,2023,OBSERVED_OFFICIAL_BULK,106,231,False
MTB,0000036270,2024,OBSERVED_OFFICIAL_BULK,99,225,False
MTB,0000036270,2025,OBSERVED_OFFICIAL_BULK,55,105,False
MTB,0000036270,2026,OBSERVED_OFFICIAL_BULK,46,102,False
MTD,0001037646,2012,OBSERVED_OFFICIAL_BULK,43,162,False
MTD,0001037646,2013,OBSERVED_OFFICIAL_BULK,47,203,False
MTD,0001037646,2014,OBSERVED_OFFICIAL_BULK,53,297,False
MTD,0001037646,2015,OBSERVED_OFFICIAL_BULK,57,380,False
MTD,0001037646,2016,OBSERVED_OFFICIAL_BULK,65,332,False
MTD,0001037646,2017,OBSERVED_OFFICIAL_BULK,80,340,False
MTD,0001037646,2018,OBSERVED_OFFICIAL_BULK,60,273,False
MTD,0001037646,2019,OBSERVED_OFFICIAL_BULK,61,297,False
MTD,0001037646,2020,OBSERVED_OFFICIAL_BULK,53,304,False
MTD,0001037646,2021,OBSERVED_OFFICIAL_BULK,61,292,False
MTD,0001037646,2022,OBSERVED_OFFICIAL_BULK,63,338,False
MTD,0001037646,2023,OBSERVED_OFFICIAL_BULK,37,161,False
MTD,0001037646,2024,OBSERVED_OFFICIAL_BULK,30,77,False
MTD,0001037646,2025,OBSERVED_OFFICIAL_BULK,35,107,False
MTD,0001037646,2026,OBSERVED_OFFICIAL_BULK,8,17,False
MU,0000723125,2012,OBSERVED_OFFICIAL_BULK,60,110,False
MU,0000723125,2013,OBSERVED_OFFICIAL_BULK,141,1179,False
MU,0000723125,2014,OBSERVED_OFFICIAL_BULK,118,293,False
MU,0000723125,2015,OBSERVED_OFFICIAL_BULK,54,108,False
MU,0000723125,2016,OBSERVED_OFFICIAL_BULK,42,105,False
MU,0000723125,2017,OBSERVED_OFFICIAL_BULK,68,167,False
MU,0000723125,2018,OBSERVED_OFFICIAL_BULK,58,120,False
MU,0000723125,2019,OBSERVED_OFFICIAL_BULK,62,136,False
MU,0000723125,2020,OBSERVED_OFFICIAL_BULK,49,170,False
MU,0000723125,2021,OBSERVED_OFFICIAL_BULK,61,333,False
MU,0000723125,2022,OBSERVED_OFFICIAL_BULK,30,185,False
MU,0000723125,2023,OBSERVED_OFFICIAL_BULK,64,302,False
MU,0000723125,2024,OBSERVED_OFFICIAL_BULK,86,378,False
MU,0000723125,2025,OBSERVED_OFFICIAL_BULK,95,369,False
MU,0000723125,2026,OBSERVED_OFFICIAL_BULK,25,186,False
NDAQ,0001120193,2012,OBSERVED_OFFICIAL_BULK,59,128,False
NDAQ,0001120193,2013,OBSERVED_OFFICIAL_BULK,60,120,False
NDAQ,0001120193,2014,OBSERVED_OFFICIAL_BULK,53,103,False
NDAQ,0001120193,2015,OBSERVED_OFFICIAL_BULK,52,77,False
NDAQ,0001120193,2016,OBSERVED_OFFICIAL_BULK,46,105,False
NDAQ,0001120193,2017,OBSERVED_OFFICIAL_BULK,43,54,False
NDAQ,0001120193,2018,OBSERVED_OFFICIAL_BULK,38,61,False
NDAQ,0001120193,2019,OBSERVED_OFFICIAL_BULK,36,54,False
NDAQ,0001120193,2020,OBSERVED_OFFICIAL_BULK,64,79,False
NDAQ,0001120193,2021,OBSERVED_OFFICIAL_BULK,70,88,False
NDAQ,0001120193,2022,OBSERVED_OFFICIAL_BULK,68,92,False
NDAQ,0001120193,2023,OBSERVED_OFFICIAL_BULK,53,73,False
NDAQ,0001120193,2024,OBSERVED_OFFICIAL_BULK,54,80,False
NDAQ,0001120193,2025,OBSERVED_OFFICIAL_BULK,61,87,False
NDAQ,0001120193,2026,OBSERVED_OFFICIAL_BULK,52,90,False
NDSN,0000072331,2012,OBSERVED_OFFICIAL_BULK,80,153,False
NDSN,0000072331,2013,OBSERVED_OFFICIAL_BULK,76,142,False
NDSN,0000072331,2014,OBSERVED_OFFICIAL_BULK,66,181,False
NDSN,0000072331,2015,OBSERVED_OFFICIAL_BULK,77,155,False
NDSN,0000072331,2016,OBSERVED_OFFICIAL_BULK,70,157,False
NDSN,0000072331,2017,OBSERVED_OFFICIAL_BULK,58,126,False
NDSN,0000072331,2018,OBSERVED_OFFICIAL_BULK,57,113,False
NDSN,0000072331,2019,OBSERVED_OFFICIAL_BULK,68,167,False
NDSN,0000072331,2020,OBSERVED_OFFICIAL_BULK,61,159,False
NDSN,0000072331,2021,OBSERVED_OFFICIAL_BULK,53,110,False
NDSN,0000072331,2022,OBSERVED_OFFICIAL_BULK,43,80,False
NDSN,0000072331,2023,OBSERVED_OFFICIAL_BULK,60,115,False
NDSN,0000072331,2024,OBSERVED_OFFICIAL_BULK,54,99,False
NDSN,0000072331,2025,OBSERVED_OFFICIAL_BULK,51,90,False
NDSN,0000072331,2026,OBSERVED_OFFICIAL_BULK,21,82,False
NI,0001111711,2012,OBSERVED_OFFICIAL_BULK,38,52,False
NI,0001111711,2013,OBSERVED_OFFICIAL_BULK,42,65,False
NI,0001111711,2014,OBSERVED_OFFICIAL_BULK,37,46,False
NI,0001111711,2015,OBSERVED_OFFICIAL_BULK,42,51,False
NI,0001111711,2016,OBSERVED_OFFICIAL_BULK,35,35,False
NI,0001111711,2017,OBSERVED_OFFICIAL_BULK,45,48,False
NI,0001111711,2018,OBSERVED_OFFICIAL_BULK,47,48,False
NI,0001111711,2019,OBSERVED_OFFICIAL_BULK,35,44,False
NI,0001111711,2020,OBSERVED_OFFICIAL_BULK,43,57,False
NI,0001111711,2021,OBSERVED_OFFICIAL_BULK,39,64,False
NI,0001111711,2022,OBSERVED_OFFICIAL_BULK,33,49,False
NI,0001111711,2023,OBSERVED_OFFICIAL_BULK,41,64,False
NI,0001111711,2024,OBSERVED_OFFICIAL_BULK,40,65,False
NI,0001111711,2025,OBSERVED_OFFICIAL_BULK,36,55,False
NI,0001111711,2026,OBSERVED_OFFICIAL_BULK,33,53,False
NOC,0001133421,2012,OBSERVED_OFFICIAL_BULK,119,210,False
NOC,0001133421,2013,OBSERVED_OFFICIAL_BULK,100,221,False
NOC,0001133421,2014,OBSERVED_OFFICIAL_BULK,104,223,False
NOC,0001133421,2015,OBSERVED_OFFICIAL_BULK,105,221,False
NOC,0001133421,2016,OBSERVED_OFFICIAL_BULK,101,224,False
NOC,0001133421,2017,OBSERVED_OFFICIAL_BULK,72,178,False
NOC,0001133421,2018,OBSERVED_OFFICIAL_BULK,89,231,False
NOC,0001133421,2019,OBSERVED_OFFICIAL_BULK,79,210,False
NOC,0001133421,2020,OBSERVED_OFFICIAL_BULK,61,135,False
NOC,0001133421,2021,OBSERVED_OFFICIAL_BULK,77,175,False
NOC,0001133421,2022,OBSERVED_OFFICIAL_BULK,66,173,False
NOC,0001133421,2023,OBSERVED_OFFICIAL_BULK,69,157,False
NOC,0001133421,2024,OBSERVED_OFFICIAL_BULK,50,140,False
NOC,0001133421,2025,OBSERVED_OFFICIAL_BULK,50,173,False
NOC,0001133421,2026,OBSERVED_OFFICIAL_BULK,40,116,False
NRG,0001013871,2012,OBSERVED_OFFICIAL_BULK,47,74,False
NRG,0001013871,2013,OBSERVED_OFFICIAL_BULK,80,94,False
NRG,0001013871,2014,OBSERVED_OFFICIAL_BULK,116,165,False
NRG,0001013871,2015,OBSERVED_OFFICIAL_BULK,89,127,False
NRG,0001013871,2016,OBSERVED_OFFICIAL_BULK,88,102,False
NRG,0001013871,2017,OBSERVED_OFFICIAL_BULK,86,143,False
NRG,0001013871,2018,OBSERVED_OFFICIAL_BULK,88,126,False
NRG,0001013871,2019,OBSERVED_OFFICIAL_BULK,92,153,False
NRG,0001013871,2020,OBSERVED_OFFICIAL_BULK,79,146,False
NRG,0001013871,2021,OBSERVED_OFFICIAL_BULK,92,179,False
NRG,0001013871,2022,OBSERVED_OFFICIAL_BULK,92,142,False
NRG,0001013871,2023,OBSERVED_OFFICIAL_BULK,93,130,False
NRG,0001013871,2024,OBSERVED_OFFICIAL_BULK,95,148,False
NRG,0001013871,2025,OBSERVED_OFFICIAL_BULK,97,152,False
NRG,0001013871,2026,OBSERVED_OFFICIAL_BULK,57,127,False
NSC,0000702165,2012,OBSERVED_OFFICIAL_BULK,119,245,False
NSC,0000702165,2013,OBSERVED_OFFICIAL_BULK,112,283,False
NSC,0000702165,2014,OBSERVED_OFFICIAL_BULK,135,292,False
NSC,0000702165,2015,OBSERVED_OFFICIAL_BULK,104,174,False
NSC,0000702165,2016,OBSERVED_OFFICIAL_BULK,120,221,False
NSC,0000702165,2017,OBSERVED_OFFICIAL_BULK,123,256,False
NSC,0000702165,2018,OBSERVED_OFFICIAL_BULK,103,183,False
NSC,0000702165,2019,OBSERVED_OFFICIAL_BULK,120,210,False
NSC,0000702165,2020,OBSERVED_OFFICIAL_BULK,109,250,False
NSC,0000702165,2021,OBSERVED_OFFICIAL_BULK,109,259,False
NSC,0000702165,2022,OBSERVED_OFFICIAL_BULK,112,272,False
NSC,0000702165,2023,OBSERVED_OFFICIAL_BULK,95,241,False
NSC,0000702165,2024,OBSERVED_OFFICIAL_BULK,110,260,False
NSC,0000702165,2025,OBSERVED_OFFICIAL_BULK,82,162,False
NSC,0000702165,2026,OBSERVED_OFFICIAL_BULK,48,118,False
NTAP,0001002047,2012,OBSERVED_OFFICIAL_BULK,38,169,False
NTAP,0001002047,2013,OBSERVED_OFFICIAL_BULK,59,310,False
NTAP,0001002047,2014,OBSERVED_OFFICIAL_BULK,66,326,False
NTAP,0001002047,2015,OBSERVED_OFFICIAL_BULK,39,134,False
NTAP,0001002047,2016,OBSERVED_OFFICIAL_BULK,41,138,False
NTAP,0001002047,2017,OBSERVED_OFFICIAL_BULK,58,197,False
NTAP,0001002047,2018,OBSERVED_OFFICIAL_BULK,63,231,False
NTAP,0001002047,2019,OBSERVED_OFFICIAL_BULK,29,151,False
NTAP,0001002047,2020,OBSERVED_OFFICIAL_BULK,30,135,False
NTAP,0001002047,2021,OBSERVED_OFFICIAL_BULK,41,124,False
NTAP,0001002047,2022,OBSERVED_OFFICIAL_BULK,60,138,False
NTAP,0001002047,2023,OBSERVED_OFFICIAL_BULK,77,172,False
NTAP,0001002047,2024,OBSERVED_OFFICIAL_BULK,87,247,False
NTAP,0001002047,2025,OBSERVED_OFFICIAL_BULK,73,203,False
NTAP,0001002047,2026,OBSERVED_OFFICIAL_BULK,28,87,False
NTRS,0000073124,2012,OBSERVED_OFFICIAL_BULK,81,103,False
NTRS,0000073124,2013,OBSERVED_OFFICIAL_BULK,124,224,False
NTRS,0000073124,2014,OBSERVED_OFFICIAL_BULK,129,230,False
NTRS,0000073124,2015,OBSERVED_OFFICIAL_BULK,105,203,False
NTRS,0000073124,2016,OBSERVED_OFFICIAL_BULK,144,339,False
NTRS,0000073124,2017,OBSERVED_OFFICIAL_BULK,139,274,False
NTRS,0000073124,2018,OBSERVED_OFFICIAL_BULK,141,256,False
NTRS,0000073124,2019,OBSERVED_OFFICIAL_BULK,105,228,False
NTRS,0000073124,2020,OBSERVED_OFFICIAL_BULK,125,208,False
NTRS,0000073124,2021,OBSERVED_OFFICIAL_BULK,134,209,False
NTRS,0000073124,2022,OBSERVED_OFFICIAL_BULK,94,137,False
NTRS,0000073124,2023,OBSERVED_OFFICIAL_BULK,83,164,False
NTRS,0000073124,2024,OBSERVED_OFFICIAL_BULK,111,150,False
NTRS,0000073124,2025,OBSERVED_OFFICIAL_BULK,120,176,False
NTRS,0000073124,2026,OBSERVED_OFFICIAL_BULK,80,110,False
NUE,0000073309,2012,OBSERVED_OFFICIAL_BULK,40,170,False
NUE,0000073309,2013,OBSERVED_OFFICIAL_BULK,32,99,False
NUE,0000073309,2014,OBSERVED_OFFICIAL_BULK,32,90,False
NUE,0000073309,2015,OBSERVED_OFFICIAL_BULK,28,73,False
NUE,0000073309,2016,OBSERVED_OFFICIAL_BULK,43,156,False
NUE,0000073309,2017,OBSERVED_OFFICIAL_BULK,47,190,False
NUE,0000073309,2018,OBSERVED_OFFICIAL_BULK,45,161,False
NUE,0000073309,2019,OBSERVED_OFFICIAL_BULK,45,145,False
NUE,0000073309,2020,OBSERVED_OFFICIAL_BULK,38,63,False
NUE,0000073309,2021,OBSERVED_OFFICIAL_BULK,75,253,False
NUE,0000073309,2022,OBSERVED_OFFICIAL_BULK,52,118,False
NUE,0000073309,2023,OBSERVED_OFFICIAL_BULK,64,179,False
NUE,0000073309,2024,OBSERVED_OFFICIAL_BULK,57,156,False
NUE,0000073309,2025,OBSERVED_OFFICIAL_BULK,58,139,False
NUE,0000073309,2026,OBSERVED_OFFICIAL_BULK,54,136,False
NVR,0000906163,2012,OBSERVED_OFFICIAL_BULK,32,56,False
NVR,0000906163,2013,OBSERVED_OFFICIAL_BULK,31,41,False
NVR,0000906163,2014,OBSERVED_OFFICIAL_BULK,28,46,False
NVR,0000906163,2015,OBSERVED_OFFICIAL_BULK,10,30,False
NVR,0000906163,2016,OBSERVED_OFFICIAL_BULK,21,31,False
NVR,0000906163,2017,OBSERVED_OFFICIAL_BULK,55,119,False
NVR,0000906163,2018,OBSERVED_OFFICIAL_BULK,54,133,False
NVR,0000906163,2019,OBSERVED_OFFICIAL_BULK,68,202,False
NVR,0000906163,2020,OBSERVED_OFFICIAL_BULK,33,98,False
NVR,0000906163,2021,OBSERVED_OFFICIAL_BULK,27,42,False
NVR,0000906163,2022,OBSERVED_OFFICIAL_BULK,26,50,False
NVR,0000906163,2023,OBSERVED_OFFICIAL_BULK,52,206,False
NVR,0000906163,2024,OBSERVED_OFFICIAL_BULK,39,132,False
NVR,0000906163,2025,OBSERVED_OFFICIAL_BULK,18,26,False
NVR,0000906163,2026,OBSERVED_OFFICIAL_BULK,23,32,False
NXPI,0001413447,2012,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2013,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2014,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2015,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2016,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2017,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2018,OBSERVED_OFFICIAL_BULK,0,0,True
NXPI,0001413447,2019,OBSERVED_OFFICIAL_BULK,36,89,False
NXPI,0001413447,2020,OBSERVED_OFFICIAL_BULK,47,114,False
NXPI,0001413447,2021,OBSERVED_OFFICIAL_BULK,58,143,False
NXPI,0001413447,2022,OBSERVED_OFFICIAL_BULK,42,127,False
NXPI,0001413447,2023,OBSERVED_OFFICIAL_BULK,50,131,False
NXPI,0001413447,2024,OBSERVED_OFFICIAL_BULK,39,126,False
NXPI,0001413447,2025,OBSERVED_OFFICIAL_BULK,57,129,False
NXPI,0001413447,2026,OBSERVED_OFFICIAL_BULK,18,52,False
O,0000726728,2012,OBSERVED_OFFICIAL_BULK,32,37,False
O,0000726728,2013,OBSERVED_OFFICIAL_BULK,62,70,False
O,0000726728,2014,OBSERVED_OFFICIAL_BULK,39,49,False
O,0000726728,2015,OBSERVED_OFFICIAL_BULK,40,51,False
O,0000726728,2016,OBSERVED_OFFICIAL_BULK,55,59,False
O,0000726728,2017,OBSERVED_OFFICIAL_BULK,52,62,False
O,0000726728,2018,OBSERVED_OFFICIAL_BULK,43,51,False
O,0000726728,2019,OBSERVED_OFFICIAL_BULK,35,43,False
O,0000726728,2020,OBSERVED_OFFICIAL_BULK,30,36,False
O,0000726728,2021,OBSERVED_OFFICIAL_BULK,32,47,False
O,0000726728,2022,OBSERVED_OFFICIAL_BULK,30,36,False
O,0000726728,2023,OBSERVED_OFFICIAL_BULK,31,47,False
O,0000726728,2024,OBSERVED_OFFICIAL_BULK,35,58,False
O,0000726728,2025,OBSERVED_OFFICIAL_BULK,40,52,False
O,0000726728,2026,OBSERVED_OFFICIAL_BULK,36,66,False
ODFL,0000878927,2012,OBSERVED_OFFICIAL_BULK,25,37,False
ODFL,0000878927,2013,OBSERVED_OFFICIAL_BULK,25,51,False
ODFL,0000878927,2014,OBSERVED_OFFICIAL_BULK,26,53,False
ODFL,0000878927,2015,OBSERVED_OFFICIAL_BULK,26,52,False
ODFL,0000878927,2016,OBSERVED_OFFICIAL_BULK,41,78,False
ODFL,0000878927,2017,OBSERVED_OFFICIAL_BULK,28,49,False
ODFL,0000878927,2018,OBSERVED_OFFICIAL_BULK,41,64,False
ODFL,0000878927,2019,OBSERVED_OFFICIAL_BULK,45,82,False
ODFL,0000878927,2020,OBSERVED_OFFICIAL_BULK,33,54,False
ODFL,0000878927,2021,OBSERVED_OFFICIAL_BULK,37,85,False
ODFL,0000878927,2022,OBSERVED_OFFICIAL_BULK,46,89,False
ODFL,0000878927,2023,OBSERVED_OFFICIAL_BULK,53,112,False
ODFL,0000878927,2024,OBSERVED_OFFICIAL_BULK,57,278,False
ODFL,0000878927,2025,OBSERVED_OFFICIAL_BULK,48,193,False
ODFL,0000878927,2026,OBSERVED_OFFICIAL_BULK,38,65,False
OKE,0001039684,2012,OBSERVED_OFFICIAL_BULK,59,101,False
OKE,0001039684,2013,OBSERVED_OFFICIAL_BULK,94,148,False
OKE,0001039684,2014,OBSERVED_OFFICIAL_BULK,117,240,False
OKE,0001039684,2015,OBSERVED_OFFICIAL_BULK,33,125,False
OKE,0001039684,2016,OBSERVED_OFFICIAL_BULK,30,89,False
OKE,0001039684,2017,OBSERVED_OFFICIAL_BULK,31,75,False
OKE,0001039684,2018,OBSERVED_OFFICIAL_BULK,41,92,False
OKE,0001039684,2019,OBSERVED_OFFICIAL_BULK,62,136,False
OKE,0001039684,2020,OBSERVED_OFFICIAL_BULK,49,114,False
OKE,0001039684,2021,OBSERVED_OFFICIAL_BULK,28,81,False
OKE,0001039684,2022,OBSERVED_OFFICIAL_BULK,34,81,False
OKE,0001039684,2023,OBSERVED_OFFICIAL_BULK,36,90,False
OKE,0001039684,2024,OBSERVED_OFFICIAL_BULK,217,285,False
OKE,0001039684,2025,OBSERVED_OFFICIAL_BULK,38,88,False
OKE,0001039684,2026,OBSERVED_OFFICIAL_BULK,26,41,False
OMC,0000029989,2012,OBSERVED_OFFICIAL_BULK,79,120,False
OMC,0000029989,2013,OBSERVED_OFFICIAL_BULK,56,69,False
OMC,0000029989,2014,OBSERVED_OFFICIAL_BULK,53,67,False
OMC,0000029989,2015,OBSERVED_OFFICIAL_BULK,66,84,False
OMC,0000029989,2016,OBSERVED_OFFICIAL_BULK,73,94,False
OMC,0000029989,2017,OBSERVED_OFFICIAL_BULK,71,86,False
OMC,0000029989,2018,OBSERVED_OFFICIAL_BULK,73,85,False
OMC,0000029989,2019,OBSERVED_OFFICIAL_BULK,60,71,False
OMC,0000029989,2020,OBSERVED_OFFICIAL_BULK,51,53,False
OMC,0000029989,2021,OBSERVED_OFFICIAL_BULK,49,53,False
OMC,0000029989,2022,OBSERVED_OFFICIAL_BULK,57,61,False
OMC,0000029989,2023,OBSERVED_OFFICIAL_BULK,58,66,False
OMC,0000029989,2024,OBSERVED_OFFICIAL_BULK,60,67,False
OMC,0000029989,2025,OBSERVED_OFFICIAL_BULK,61,71,False
OMC,0000029989,2026,OBSERVED_OFFICIAL_BULK,34,39,False
ON,0001097864,2012,OBSERVED_OFFICIAL_BULK,46,86,False
ON,0001097864,2013,OBSERVED_OFFICIAL_BULK,57,89,False
ON,0001097864,2014,OBSERVED_OFFICIAL_BULK,86,159,False
ON,0001097864,2015,OBSERVED_OFFICIAL_BULK,82,152,False
ON,0001097864,2016,OBSERVED_OFFICIAL_BULK,72,143,False
ON,0001097864,2017,OBSERVED_OFFICIAL_BULK,89,140,False
ON,0001097864,2018,OBSERVED_OFFICIAL_BULK,79,118,False
ON,0001097864,2019,OBSERVED_OFFICIAL_BULK,60,100,False
ON,0001097864,2020,OBSERVED_OFFICIAL_BULK,70,91,False
ON,0001097864,2021,OBSERVED_OFFICIAL_BULK,69,75,False
ON,0001097864,2022,OBSERVED_OFFICIAL_BULK,59,82,False
ON,0001097864,2023,OBSERVED_OFFICIAL_BULK,70,87,False
ON,0001097864,2024,OBSERVED_OFFICIAL_BULK,52,80,False
ON,0001097864,2025,OBSERVED_OFFICIAL_BULK,30,54,False
ON,0001097864,2026,OBSERVED_OFFICIAL_BULK,25,53,False
ORLY,0000898173,2012,OBSERVED_OFFICIAL_BULK,59,137,False
ORLY,0000898173,2013,OBSERVED_OFFICIAL_BULK,57,116,False
ORLY,0000898173,2014,OBSERVED_OFFICIAL_BULK,72,148,False
ORLY,0000898173,2015,OBSERVED_OFFICIAL_BULK,81,181,False
ORLY,0000898173,2016,OBSERVED_OFFICIAL_BULK,72,123,False
ORLY,0000898173,2017,OBSERVED_OFFICIAL_BULK,80,155,False
ORLY,0000898173,2018,OBSERVED_OFFICIAL_BULK,80,147,False
ORLY,0000898173,2019,OBSERVED_OFFICIAL_BULK,68,133,False
ORLY,0000898173,2020,OBSERVED_OFFICIAL_BULK,52,112,False
ORLY,0000898173,2021,OBSERVED_OFFICIAL_BULK,64,148,False
ORLY,0000898173,2022,OBSERVED_OFFICIAL_BULK,76,156,False
ORLY,0000898173,2023,OBSERVED_OFFICIAL_BULK,85,194,False
ORLY,0000898173,2024,OBSERVED_OFFICIAL_BULK,78,175,False
ORLY,0000898173,2025,OBSERVED_OFFICIAL_BULK,59,105,False
