ticker,universe_role,signal_date,outcome_end,fold_id,success_label,first_boundary,terminal_path,maximum_favorable_excursion,maximum_adverse_excursion,terminal_return,stress_constrained_sleeve_share_delta_rate,stress_constrained_time_to_reentry_sessions,future_fields_are_labels_only
ALL,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.06822608408116193,-0.37395542558201833,-0.21831862182336914,0.6136227211130179,43.0,True
ALL,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-24,2024-05-28,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2999484922243272,-0.0023490732555266902,0.22035515820653373,0.0,,True
ALL,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-30,2025-03-05,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10252186229178628,-0.04070085066713591,0.060896258518871926,0.0,,True
AMAT,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-15,2020-05-19,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.09339747665413145,-0.3837978930169136,-0.10027064022741183,0.5800748311210357,85.0,True
AMAT,INDEPENDENT_CURRENT_CONSTITUENTS,2019-12-20,2020-06-23,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.09403688064582272,-0.3834375463952082,-0.00865956684672331,0.5870760140041225,61.0,True
AMAT,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,2021-06-01,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.7338673368854438,-0.0021775440394015133,0.6781323725172699,0.0,,True
AMD,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-31,2019-03-06,F03,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.2999603145015166,-0.3384982293571769,-0.1096543592065019,0.0,,True
AMD,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-15,2020-05-19,F04,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5274896119641916,0.0038899819676017078,0.438537324927486,0.0,,True
AMD,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-29,2020-06-02,F04,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5044699675136897,-0.011238887172528633,0.36756063416685136,0.0,,True
AMD,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-21,2021-02-23,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.160362758993976,-0.10869825647564424,0.011096531763220785,0.0,,True
AMD,INDEPENDENT_CURRENT_CONSTITUENTS,2021-11-05,2022-05-09,F06,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1875459006448572,-0.3772186741653887,-0.3665835194833432,0.0,,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-20,2017-07-21,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.24104285815749638,-0.00688819049735101,0.2025441880474097,0.0,,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-15,2018-03-19,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2080215332147004,-0.004592250251037822,0.19558484892140937,0.0,,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,2021-04-13,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.24760077128448077,-0.08182161927447795,0.23699983840922845,0.0896482999959655,13.0,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-13,2021-05-18,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.17483078065816393,-0.051462587568407936,0.12991787711037284,0.0550153490638749,48.0,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,2023-07-11,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.12929621037075667,-0.06856290658458097,0.09915941308977794,0.0688276835782024,46.0,True
AME,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-15,2025-05-21,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0221645656427103,-0.21335466264093939,-0.07686986701643028,0.2801670110677128,94.0,True
AMGN,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.05893229035332581,-0.22643003096654335,-0.043655475595915094,0.2938801750075286,29.0,True
AMGN,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,2018-07-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.014817952941219348,-0.14644565736558834,-0.0031565762342552484,0.1652175247486285,67.0,True
AMGN,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-01,2020-05-05,F04,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.12765860295836395,-0.1523139375428486,0.09942410565514459,0.0,,True
AMGN,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,2024-06-26,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.14217338431465132,-0.06811640179574341,0.11734441014479091,0.0,,True
AMGN,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,2025-02-26,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.026094812968505243,-0.2072449429856219,-0.05314734598315374,0.2539997222935648,81.0,True
AMP,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0479683725677329,-0.5167169707824583,-0.09209044391288834,0.9228285194002566,43.0,True
AMP,INDEPENDENT_CURRENT_CONSTITUENTS,2021-10-22,2022-04-25,F06,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.10595269623314607,-0.11707275417127194,-0.05096900924993253,0.0,,True
AMP,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-27,2023-07-31,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0448313623667389,-0.18005239885385405,0.020093791307358666,0.2065612298133803,32.0,True
AMP,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.020494059502363715,-0.24881406213047041,-0.07448592610111682,0.3468435737487059,49.0,True
AMT,PRIMARY,2019-08-09,2020-02-10,F04,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.10619847569133034,-0.07045062186420115,0.10619847569133034,0.0713949224234702,63.0,True
AMT,PRIMARY,2021-08-20,2022-02-18,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.04401355069211488,-0.20691366454473747,-0.20691366454473747,0.2267303831697737,124.0,True
AMT,PRIMARY,2023-12-22,2024-06-26,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.02487967402890967,-0.19186172721978345,-0.08189197540994253,0.2247821381959582,80.0,True
AMZN,PRIMARY,2016-08-05,2017-02-06,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10232639837824853,-0.061241833020726055,0.05438784802270158,0.0,,True
AMZN,PRIMARY,2016-09-30,2017-04-03,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06473107927473687,-0.14121418261576102,0.06473107927473687,0.137217003976378,31.0,True
AMZN,PRIMARY,2018-01-26,2018-07-27,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3292035946953773,-0.044541885368160394,0.2961520817023655,0.0,,True
AMZN,PRIMARY,2023-11-10,2024-05-14,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3200055946504139,-0.006756765925161945,0.3030789246822889,0.0,,True
AMZN,PRIMARY,2024-01-12,2024-07-16,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.29349376754701484,-0.018820259295170616,0.24835086286974017,0.0,,True
AMZN,PRIMARY,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0307004101031616,-0.2875452290652507,-0.008771610587580136,0.3866176801588117,49.0,True
AON,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-17,2022-03-18,F06,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.11011995302268662,-0.0931211615683083,0.1046209938336935,0.0,,True
AON,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-11,2025-04-15,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.15675721104623475,-0.017084956024274067,0.07138227562318211,0.0,,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.08977210766833599,-0.06886827391018091,0.056584343639785484,0.0493515432739852,61.0,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-19,2018-07-20,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.011933233858233638,-0.12190877859467308,-0.09955878057797463,0.1338197246712549,118.0,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-18,2021-03-22,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2801620848808417,-0.033433419116016605,0.2801620848808417,0.0,,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.33595494043983054,-0.026209627020816972,0.3104381947639423,0.0,,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-22,2021-07-23,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.26194083637861154,-0.07912057272201845,0.21617939691633858,0.0,,True
AOS,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,2024-06-26,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.10404537290485649,-0.05306106793044241,0.015825313081337056,0.0,,True
APA,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-19,2017-02-21,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.2641440449529615,-0.07085453291524824,0.053214972075785294,0.0,,True
APA,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.03431045410734679,-0.26973827406271145,-0.18615169788699681,0.3349058693186728,110.0,True
APA,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-03,2020-07-06,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.30751230476934177,-0.8423122383372478,-0.4677054727014267,0.0,,True
APA,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-11,2021-06-15,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.46511760685145376,-0.12298146382972908,0.42400460447509714,0.1714035219283365,11.0,True
APA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.42270170200654533,-0.13748725064982537,0.23458053947878632,0.0,,True
APD,PRIMARY,2016-08-19,2017-02-21,F01,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.04602356055237711,-0.07582011352724471,-0.005571123472338457,0.0782659488041312,37.0,True
APD,PRIMARY,2017-09-29,2018-04-03,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.16453653217069442,0.00648049894964009,0.07348445127234782,0.0,,True
APD,PRIMARY,2017-12-22,2018-06-26,F02,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.07092157317769265,-0.059558529407434224,-0.03400769339394394,0.0,,True
APD,PRIMARY,2020-08-28,2021-03-02,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.05843901474524227,-0.13878913490720113,-0.0950735991021503,0.1447289883323079,111.0,True
APD,PRIMARY,2022-12-02,2023-06-06,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.021385478796702495,-0.15734208930942217,-0.11531583552224878,0.175098577614265,75.0,True
APD,PRIMARY,2022-12-23,2023-06-28,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.032515086604423926,-0.14005900457988107,-0.05561113934956852,0.1659061905008456,60.0,True
APD,PRIMARY,2023-01-06,2023-07-11,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.033303096763074524,-0.1394027020725157,-0.05795952486807687,0.1593577057534343,52.0,True
APD,PRIMARY,2024-09-27,2025-04-01,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.13923268057610239,-0.045534187808912274,-0.005089726630677638,0.0,,True
APD,PRIMARY,2024-10-11,2025-04-15,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.07416716159864789,-0.20525495840435037,-0.1519012186121962,0.2578445727292777,121.0,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.11809134254564113,-0.021266704727941566,0.10686348558110703,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-21,2017-04-25,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.09929675498498236,-0.016221940481380148,0.09929675498498236,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,2017-07-10,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.12148200238224605,-0.02173905848346036,0.08828858370577897,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.014156387541907733,-0.09897695596500833,-0.031497091968782365,0.1100631742974103,54.0,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-09,2021-04-13,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.21823188192911203,-0.01744644643423665,0.20070670508329558,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1515590016241246,-0.0010803493881056392,0.10698577441194068,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-27,2022-02-28,F06,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,UNRESOLVED,0.15078692912892366,-0.04403236896763818,-0.005329564163247702,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-24,2022-03-25,F06,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,TRADABLE_PULLBACK,0.13761438840717588,-0.07518699600643208,-0.018555460558862813,0.0403499265722493,4.0,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-24,2024-05-28,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.515921215395766,-0.00498009630094054,0.4890256581413521,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-08,2024-06-11,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.46925498249784114,0.015443348514003086,0.4480345759624942,0.0,,True
APH,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.44789259791638725,0.0033807223350883486,0.3621417273502534,0.0,,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.24911705884162072,-0.031238714360744768,0.24911705884162072,0.030123056694099,50.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-28,2017-05-02,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5542631012536641,-0.028052877366663287,0.5256926762745282,0.0,,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2017-09-22,2018-03-26,F02,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.20053154980491006,-0.06570064263517861,0.015581808552580734,0.0683264959023208,36.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-22,2018-06-26,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.08144653429325177,-0.15742141507603802,-0.06221196545208507,0.1770949499021781,83.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-26,2018-07-27,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.029439059855955962,-0.21317684684960325,-0.006576949179000535,0.2546903965622826,61.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-29,2020-06-02,F04,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.19041112566848062,-0.44621417010570474,0.17123718500154483,0.0,,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-13,2023-07-18,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1975795273753218,-0.18454445262265506,0.1975795273753218,0.2100065338468617,47.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-27,2023-07-31,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1788094594655778,-0.19732536249274613,0.16808785430745865,0.2300741947623605,38.0,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-05,2024-07-09,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2744128105911945,0.0040028357365844425,0.23874125819150893,0.0,,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.26309924506066085,-0.036688946489806695,0.2629972947082002,0.0,,True
APO,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0017436681256960407,-0.3665585381100811,-0.13022131228226386,0.609662757101221,49.0,True
APTV,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1293029341613403,-0.11110075448467038,0.04811344157541697,0.1244700311373441,59.0,True
APTV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-18,2021-03-22,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.764924237021011,-0.05621135662107524,0.6305789575409311,0.0,,True
APTV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.677960769497908,0.00010690605238194983,0.5421120410726097,0.0,,True
ARE,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-06,2022-02-04,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,UNRESOLVED,0.08446039598900978,-0.09835666618408034,-0.07371838058519686,0.1011053963953421,120.0,True
ARE,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-13,2025-03-18,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0023308197003704123,-0.22197115042895887,-0.18968720477481482,0.2934089862027818,102.0,True
ATO,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-07,2019-03-12,F03,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.09474998675248791,-0.040669372021561956,0.09474998675248791,0.0,,True
ATO,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-27,2020-03-30,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06282433691514888,-0.28695386222807495,-0.08924989529411798,0.3480473149927994,121.0,True
ATO,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-14,2022-07-19,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.1643704700540578,-0.03517207981175674,0.0834849306648362,0.0,,True
ATO,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-28,2022-08-01,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.16371205687192814,-0.012178421641547588,0.15635512196382728,0.0,,True
ATO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,2025-02-26,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.17811912623409754,-0.0015082958625476373,0.17371263220197064,0.0,,True
AVB,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,2019-02-05,F03,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.09837002126627725,-0.05461858917023488,0.09837002126627725,0.0,,True
AVB,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-17,2019-02-20,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.09048836214969058,-0.07071920477930993,0.07744341480429906,0.0692089414744097,88.0,True
AVB,INDEPENDENT_CURRENT_CONSTITUENTS,2019-01-18,2019-07-22,F03,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.17898362937094792,-0.0003257512458825218,0.13144280691780796,0.0,,True
AVGO,PRIMARY,2020-08-14,2021-02-16,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.518501219380632,0.0025012487274926887,0.518501219380632,0.0,,True
AVGO,PRIMARY,2020-11-06,2021-05-11,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3044324388060473,-0.04595121925493173,0.17515884350427413,0.0,,True
AVGO,PRIMARY,2021-01-22,2021-07-23,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.060984435063169196,-0.09412506583566405,0.05530540667373973,0.0886303693048349,74.0,True
AVGO,PRIMARY,2024-01-19,2024-07-22,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5163961236012209,-0.02575949164850344,0.3396590659016454,0.0,,True
AVY,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-01,2020-05-05,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.0876664104019591,-0.3856989635919258,-0.16930904959074888,0.5507523813003776,96.0,True
AVY,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.505999108757444,-0.008296205282406488,0.48438618375201137,0.0,,True
AVY,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4646092785784397,-0.028046634213505395,0.38221860321881596,0.0,,True
AVY,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-27,2022-02-28,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.008464972545335847,-0.2245611032348387,-0.21601823123427477,0.3065801397959482,123.0,True
AWK,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-27,2018-05-01,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.05710306363653195,-0.12380674973005701,-0.002042850389548878,0.1253313370861142,70.0,True
AWK,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,2018-06-05,F02,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.011291392749208873,-0.16177833281957688,-0.1083027805620812,0.1783662772466339,46.0,True
AWK,INDEPENDENT_CURRENT_CONSTITUENTS,2019-08-09,2020-02-10,F04,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.13937176843225418,-0.038818895540478016,0.13056138556408792,0.0,,True
AWK,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-24,2020-07-24,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.07607262514748214,-0.28243745127799924,0.07332490188351004,0.3404202783628709,39.0,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-16,2021-04-20,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.8643274789482258,-0.10269335260200252,0.3813666928265227,0.0937516136094487,10.0,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-06,2021-05-11,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.6600864723249853,-0.04682272594211667,0.07643372773313328,0.0606849110310176,6.0,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-15,2021-07-19,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.34980426275679277,-0.18133583086990734,0.16535114339052903,0.0,,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-11,2023-05-16,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.24374109442998448,-0.09751829051030991,0.09986883164050964,0.0939812381286588,32.0,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-16,2023-06-21,F07,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.3436282258853456,-0.02503832699091657,0.16652886273861345,0.0,,True
AXON,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-22,2024-06-26,F08,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.26487285688085316,-0.05721341994616869,0.13067986818830213,0.0476103282251647,7.0,True
AXP,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,2017-05-16,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.16694120416304403,0.0070920325656091965,0.11752271869941189,0.0,,True
